update,EQU count,XOR count,NOR count,ANDN count,OR count,ORN count,AND count,NAND count,NOT count
73,0,0,5,4,3,1,9,2,7
74,0,0,5,4,3,1,9,2,7
75,0,0,5,4,3,1,10,2,7
76,0,0,5,4,3,1,10,2,8
77,0,0,5,4,3,1,10,2,7
78,0,0,5,4,3,1,9,2,6
79,0,0,5,4,3,1,9,2,6
80,0,0,5,4,3,1,9,2,6
81,0,0,5,4,3,1,9,2,6
82,0,0,5,4,3,1,9,2,7
83,0,0,6,5,3,1,9,2,7
84,0,0,6,5,3,1,9,2,7
85,0,0,6,7,3,3,8,2,7
86,0,0,6,7,3,3,8,2,6
87,0,0,7,8,3,3,8,2,6
88,0,0,7,7,3,3,8,3,6
89,0,0,7,7,3,5,7,3,6
90,0,0,7,8,3,5,7,3,6
91,0,0,7,8,3,6,8,3,6
92,0,0,6,8,3,6,8,3,6
93,0,0,6,8,3,5,8,3,6
94,0,0,6,8,3,5,8,3,6
95,0,0,6,7,3,5,8,3,6
96,0,0,6,7,3,5,9,3,6
97,0,0,7,7,3,5,10,3,7
98,0,0,7,7,3,5,10,3,7
99,0,0,7,6,3,5,9,3,7
100,0,0,7,6,3,5,9,3,7
101,0,0,7,6,3,6,9,3,7
102,0,0,7,6,3,6,9,3,7
103,0,0,7,6,3,6,9,4,7
104,0,0,7,6,2,6,9,4,7
105,0,0,7,7,2,6,10,4,7
106,0,0,7,7,2,6,10,4,8
107,0,0,7,7,2,6,10,4,8
108,0,0,7,7,2,6,10,4,8
109,0,0,8,8,2,6,10,4,8
110,0,0,8,9,2,6,10,4,9
111,0,0,8,9,3,6,10,4,9
112,0,0,10,9,3,6,10,4,9
113,0,0,10,9,3,6,10,4,9
114,0,0,10,8,4,6,11,4,10
115,0,0,9,8,4,6,11,4,11
116,0,0,9,8,4,6,11,4,10
117,0,0,10,9,4,6,11,4,10
118,0,0,10,9,4,6,11,4,10
119,0,0,11,9,5,6,12,4,10
120,0,0,10,9,5,6,12,4,10
121,0,0,10,9,5,5,12,4,9
122,0,0,10,10,5,5,12,4,9
123,0,0,10,10,5,5,11,4,9
124,0,0,10,8,5,5,12,4,9
125,0,0,10,8,5,5,12,4,9
126,0,0,10,8,5,4,12,4,10
127,0,0,10,10,5,4,12,5,10
128,0,0,11,11,6,4,12,5,10
129,0,0,12,10,6,4,11,5,10
130,0,0,13,10,7,4,11,5,10
131,0,0,13,11,7,4,11,5,10
132,0,0,13,11,7,4,12,5,10
133,0,0,13,11,7,4,12,5,10
134,0,0,14,11,8,5,12,5,10
135,0,0,14,11,8,5,11,5,9
136,0,0,14,11,8,5,11,5,9
137,0,0,16,12,8,5,12,5,9
138,0,0,16,12,7,4,13,5,9
139,0,0,16,12,7,4,13,5,9
140,0,0,16,11,7,4,13,5,9
141,0,0,15,11,6,4,14,5,9
142,0,0,15,11,6,4,15,6,9
143,0,0,14,11,6,4,15,5,10
144,0,0,14,11,7,4,14,6,10
145,0,0,13,12,7,4,14,4,10
146,0,0,12,13,7,4,16,4,10
147,0,0,12,14,7,4,17,4,11
148,0,0,12,13,7,4,17,4,10
149,0,0,12,11,7,4,17,4,11
150,0,0,13,11,7,4,17,4,11
151,0,0,13,11,7,4,17,4,11
152,0,0,15,11,7,4,18,4,10
153,0,0,15,10,7,5,15,4,9
154,0,0,15,10,7,4,16,4,9
155,0,0,15,10,7,4,17,4,9
156,0,0,15,9,7,4,16,4,9
157,0,0,15,9,7,4,16,4,10
158,0,0,14,9,7,4,16,4,9
159,0,0,15,11,6,4,16,2,8
160,0,0,17,11,6,4,16,3,8
161,0,0,18,11,6,4,16,3,8
162,0,0,18,11,6,4,16,3,8
163,0,0,18,11,6,4,16,3,8
164,0,0,19,11,6,4,16,3,8
165,0,0,19,11,5,4,16,3,7
166,0,0,18,11,5,4,17,3,8
167,0,0,18,11,5,4,18,3,8
168,0,0,18,11,5,4,18,3,8
169,0,0,18,11,5,4,18,3,8
170,0,0,17,10,4,4,17,3,7
171,0,0,17,10,4,4,17,4,7
172,0,0,16,10,4,4,17,4,7
173,0,0,16,10,3,4,18,4,7
174,0,0,15,10,3,4,18,4,11
175,0,0,15,8,3,4,17,4,11
176,0,0,15,8,3,4,18,4,11
177,0,0,14,8,3,5,17,5,11
178,0,0,14,7,3,5,21,5,11
179,0,0,14,8,3,5,19,6,11
180,0,0,15,8,3,5,21,7,11
181,0,0,15,6,3,5,21,7,11
182,0,0,15,4,3,5,22,7,11
183,0,0,16,4,3,5,20,6,11
184,0,0,16,5,3,5,22,6,12
185,0,0,16,4,3,5,22,6,12
186,0,0,16,4,3,5,22,7,12
187,0,0,16,4,3,5,23,7,12
188,0,0,16,4,3,5,23,7,12
189,0,0,16,4,4,5,25,6,13
190,0,0,17,4,4,4,25,6,13
191,0,0,17,4,4,4,25,6,13
192,0,0,16,5,3,4,25,6,13
193,0,0,15,5,2,4,27,6,13
194,0,0,13,5,1,4,27,7,13
195,0,0,13,5,1,4,27,7,13
196,0,0,12,5,1,4,26,7,13
197,0,0,12,6,1,5,26,7,12
198,0,0,12,6,1,5,27,7,12
199,0,0,12,6,1,5,27,7,12
200,0,0,13,6,1,5,30,7,12
201,0,0,13,6,1,6,31,7,12
202,0,0,13,6,1,7,31,7,12
203,0,0,13,8,1,7,30,7,13
204,0,0,14,8,1,7,29,8,11
205,0,0,15,9,1,7,28,8,11
206,0,0,15,9,1,7,27,8,12
207,0,0,13,9,1,6,29,8,12
208,0,0,13,9,1,6,30,8,12
209,0,0,14,9,1,6,29,8,11
210,0,0,14,8,1,6,29,8,11
211,0,0,15,8,1,6,28,8,12
212,0,0,16,9,1,6,28,8,12
213,0,0,16,9,1,6,27,8,11
214,0,0,16,9,1,6,27,8,11
215,0,0,16,11,1,5,27,8,11
216,0,0,16,11,1,5,28,9,9
217,0,0,18,11,1,5,29,8,9
218,0,0,18,11,2,5,28,7,10
219,0,0,18,11,2,5,28,6,10
220,0,0,17,10,2,4,28,6,10
221,0,0,16,12,2,4,30,4,9
222,0,0,14,12,2,4,31,4,9
223,0,0,14,12,2,4,31,4,9
224,0,0,14,11,2,4,32,4,8
225,0,0,14,11,2,3,34,4,10
226,0,0,13,12,1,3,35,4,10
227,0,0,14,14,1,3,36,4,10
228,0,0,15,13,1,3,35,5,10
229,0,0,15,14,1,2,34,5,9
230,0,0,14,14,1,2,34,5,9
231,0,0,15,15,1,2,36,6,8
232,0,0,16,15,1,2,34,6,9
233,0,0,16,16,1,2,31,6,9
234,0,0,17,15,1,2,31,6,8
235,0,0,17,16,1,2,29,6,8
236,0,0,17,15,1,2,28,6,8
237,0,0,20,17,1,2,27,6,8
238,0,0,19,17,1,2,26,5,8
239,0,0,19,16,1,2,26,5,9
240,0,0,18,15,1,2,25,5,9
241,0,0,17,15,1,2,24,5,9
242,0,0,17,14,1,2,23,5,8
243,0,0,17,14,1,2,25,5,7
244,0,0,15,14,1,2,23,6,7
245,0,0,15,14,1,2,21,6,7
246,0,0,16,15,2,2,19,6,7
247,0,0,17,13,2,2,18,6,7
248,0,0,18,12,2,2,18,6,6
249,0,0,15,13,1,3,18,5,6
250,0,0,13,14,1,3,18,5,6
251,0,0,14,14,1,3,17,5,6
252,0,0,16,13,1,3,17,5,5
253,0,0,15,13,1,3,19,5,5
254,0,0,18,14,2,3,24,4,5
255,0,0,18,13,2,3,22,4,5
256,0,0,19,13,2,2,23,4,5
257,0,0,18,13,2,2,23,4,4
258,0,0,16,13,2,3,23,2,4
259,0,0,12,14,2,3,23,2,4
260,0,0,12,14,2,2,21,2,4
261,0,0,12,14,2,3,22,2,3
262,0,0,12,14,3,4,22,2,3
263,0,0,12,14,3,5,23,3,3
264,0,0,11,14,2,5,23,3,3
265,0,0,12,14,2,5,25,3,4
266,0,0,12,12,2,5,27,3,4
267,0,0,9,11,3,5,27,3,5
268,0,0,8,11,2,5,28,3,5
269,0,0,9,11,2,4,26,3,6
270,0,0,9,11,2,4,29,3,6
271,0,0,9,10,2,4,30,2,6
272,0,0,9,11,3,4,28,2,6
273,0,0,9,11,3,4,30,2,6
274,0,0,6,11,3,4,29,2,5
275,0,0,6,12,3,4,30,2,5
276,0,0,6,10,3,4,29,2,6
277,0,0,6,10,4,4,26,1,5
278,0,0,6,10,4,4,26,1,6
279,0,0,5,9,4,4,28,1,5
280,0,0,5,9,4,5,27,1,5
281,0,0,5,10,4,4,29,2,5
282,0,0,5,9,4,4,27,3,5
283,0,0,5,10,4,4,26,3,4
284,0,0,7,9,4,3,26,3,4
285,0,0,7,9,3,3,26,3,4
286,0,0,7,8,3,3,25,3,4
287,0,0,6,7,3,4,24,3,4
288,0,0,7,8,3,4,30,3,3
289,0,0,7,8,4,4,28,3,3
290,0,0,8,7,4,4,29,3,2
291,0,0,8,7,4,4,28,4,2
292,0,0,8,5,4,4,30,4,2
293,0,0,9,6,4,3,29,4,1
294,0,0,9,7,3,3,28,3,1
295,0,0,8,7,3,4,28,3,1
296,0,0,10,6,3,4,28,3,1
297,0,0,10,7,3,4,29,3,1
298,0,0,9,7,3,3,30,3,1
299,0,0,7,6,3,3,28,3,1
300,0,0,6,9,3,3,29,3,1
301,0,0,7,10,3,3,29,3,1
302,0,0,7,13,3,3,29,3,1
303,0,0,7,15,3,4,28,4,1
304,0,0,7,15,3,4,29,3,2
305,0,0,7,15,3,4,27,3,2
306,0,0,6,15,3,4,28,3,3
307,0,0,7,17,3,3,25,3,3
308,0,0,7,16,3,3,25,3,3
309,0,0,8,15,3,2,23,2,5
310,0,0,7,14,1,2,22,2,5
311,0,0,6,15,1,1,22,2,6
312,0,0,6,16,1,2,20,1,5
313,0,0,6,16,1,2,20,1,5
314,0,0,6,16,1,1,21,1,5
315,0,0,6,16,1,1,24,1,5
316,0,0,7,16,1,1,25,1,5
317,0,0,7,17,1,1,25,1,4
318,0,0,7,17,1,1,24,1,4
319,0,0,8,18,0,1,23,1,5
320,0,0,11,18,0,1,24,1,5
321,0,0,11,18,0,1,23,1,5
322,0,0,12,16,0,1,22,1,6
323,0,0,9,17,0,1,22,1,6
324,0,0,9,18,0,1,21,1,6
325,0,0,6,18,0,1,20,1,6
326,0,0,9,19,0,1,20,1,6
327,0,0,11,18,0,1,20,1,6
328,0,0,9,19,0,1,18,1,6
329,0,0,8,19,0,1,17,1,6
330,0,0,7,20,0,1,15,1,6
331,0,0,7,19,0,2,17,1,7
332,0,0,7,17,0,2,19,2,7
333,0,0,8,17,0,2,18,2,7
334,0,0,8,17,0,1,18,2,7
335,0,0,9,16,0,0,18,2,7
336,0,0,8,17,0,0,19,2,7
337,0,0,7,16,0,0,19,2,6
338,0,0,7,15,0,0,20,2,6
339,0,0,7,14,0,0,20,2,6
340,0,0,6,13,0,0,18,2,6
341,0,0,7,14,0,0,17,2,6
342,0,0,7,14,0,0,19,2,5
343,0,0,7,14,0,0,17,2,5
344,0,0,7,15,0,0,18,2,5
345,0,0,8,15,0,0,20,2,5
346,0,0,10,14,0,0,22,2,5
347,0,0,9,14,0,0,20,2,5
348,0,0,9,12,0,0,20,2,5
349,0,0,8,12,0,0,20,2,5
350,0,0,7,11,0,0,19,2,5
351,0,0,8,13,0,0,18,2,5
352,0,0,8,14,0,0,17,2,5
353,0,0,8,13,0,1,18,2,6
354,0,0,9,13,1,1,19,2,6
355,0,0,10,13,2,1,15,2,6
356,0,0,10,12,2,1,15,2,5
357,0,0,10,14,2,1,14,2,6
358,0,0,10,14,2,1,13,2,5
359,0,0,10,15,1,1,13,2,5
360,0,0,10,15,1,1,13,2,6
361,0,0,11,15,1,0,13,1,6
362,0,0,12,14,1,0,14,2,6
363,0,0,12,15,1,0,14,2,6
364,0,0,11,16,1,0,14,2,6
365,0,0,12,16,1,0,12,2,6
366,0,0,12,16,2,0,13,2,6
367,0,0,12,16,2,0,14,2,6
368,0,0,12,16,2,0,11,2,5
369,0,0,11,15,3,0,13,2,5
370,0,0,12,14,3,0,12,2,5
371,0,0,12,14,3,0,12,1,4
372,0,0,12,12,3,0,12,1,4
373,0,0,13,12,3,0,10,1,4
374,0,0,12,10,3,0,11,1,4
375,0,0,11,11,1,0,13,1,3
376,0,0,11,12,1,0,12,1,3
377,0,0,11,12,1,0,11,0,4
378,0,0,9,12,1,0,10,0,2
379,0,0,10,12,1,0,11,0,2
380,0,0,10,13,1,0,12,0,3
381,0,0,11,13,1,0,12,0,2
382,0,0,9,10,1,0,13,0,2
383,0,0,9,12,1,1,13,0,2
384,0,0,10,11,1,2,13,0,2
385,0,0,10,11,1,2,14,0,2
386,0,0,11,12,1,2,14,0,2
387,0,0,12,12,1,2,14,0,2
388,0,0,13,13,1,2,14,0,3
389,0,0,14,12,1,2,16,0,4
390,0,0,17,10,1,2,14,0,4
391,0,0,18,10,1,2,16,0,4
392,0,0,19,10,1,2,16,0,3
393,0,0,18,9,1,2,18,0,3
394,0,0,18,8,1,2,17,0,3
395,0,0,17,9,1,1,16,0,3
396,0,0,17,10,1,1,18,0,2
397,0,0,16,14,1,1,19,0,2
398,0,0,16,14,1,1,19,1,2
399,0,0,13,15,1,0,20,1,1
400,0,0,13,16,1,0,19,2,1
401,0,0,13,17,1,0,17,2,1
402,0,0,11,20,1,1,15,3,1
403,0,0,12,19,1,1,17,3,1
404,0,0,12,18,1,1,15,3,1
405,0,0,10,19,1,1,14,3,1
406,0,0,10,19,1,1,13,3,1
407,0,0,12,19,2,1,14,2,1
408,0,0,12,18,2,0,15,1,1
409,0,0,12,18,2,0,16,1,1
410,0,0,14,17,2,0,15,1,1
411,0,0,14,16,2,0,15,1,1
412,0,0,13,15,4,0,13,1,1
413,0,0,13,16,4,0,13,1,1
414,0,0,14,19,3,0,12,1,1
415,0,0,14,19,3,0,12,1,2
416,0,0,14,20,3,0,12,2,2
417,0,0,17,19,4,0,11,2,2
418,0,0,17,20,4,0,11,2,2
419,0,0,17,20,4,0,11,2,2
420,0,0,16,18,4,0,9,3,2
421,0,0,16,17,5,0,9,3,2
422,0,0,16,15,5,0,8,3,2
423,0,0,15,14,5,0,9,3,2
424,0,0,15,13,4,0,9,3,2
425,0,0,14,14,5,0,13,3,2
426,0,0,14,12,5,0,14,5,2
427,0,0,15,12,5,0,12,4,2
428,0,0,15,13,5,0,14,4,2
429,0,0,15,14,5,0,16,4,2
430,0,0,18,16,5,0,17,4,2
431,0,0,17,15,4,1,18,4,2
432,0,0,17,16,5,1,20,4,2
433,0,0,15,16,5,1,21,4,2
434,0,0,14,18,5,1,21,5,2
435,0,0,15,19,4,1,22,5,2
436,0,0,13,20,2,0,21,5,2
437,0,0,11,19,2,0,21,5,2
438,0,0,9,19,2,0,21,4,2
439,0,0,9,20,2,0,22,4,2
440,0,0,9,19,1,0,24,4,2
441,0,0,10,17,1,0,22,4,2
442,0,0,9,16,1,0,23,4,2
443,0,0,9,16,1,0,24,4,2
444,0,0,11,16,1,0,23,3,2
445,0,0,11,17,1,0,21,3,2
446,0,0,11,18,1,0,20,3,2
447,0,0,12,19,1,0,17,3,1
448,0,0,11,17,0,0,17,3,0
449,0,0,11,15,0,0,17,3,0
450,0,0,10,16,0,0,14,3,0
451,0,0,10,15,0,0,14,4,0
452,0,0,12,15,0,0,14,4,0
453,0,0,12,14,0,0,14,4,0
454,0,0,11,12,0,0,13,5,1
455,0,0,10,13,0,0,12,5,1
456,0,0,11,13,0,0,13,5,1
457,0,0,9,12,1,0,12,5,1
458,0,0,10,12,1,0,12,4,1
459,0,0,9,12,1,0,14,4,1
460,0,0,13,11,1,0,16,4,1
461,0,0,13,11,2,0,16,4,1
462,0,0,14,14,2,0,16,4,1
463,0,0,14,13,2,0,15,4,1
464,0,0,13,13,2,0,14,4,1
465,0,0,10,13,2,0,13,3,1
466,0,0,10,13,2,0,13,3,1
467,0,0,10,14,2,0,15,2,1
468,0,0,9,14,2,0,15,2,1
469,0,0,9,15,2,0,15,2,1
470,0,0,11,16,2,0,16,2,0
471,0,0,12,15,2,0,16,2,0
472,0,0,11,14,2,0,16,2,1
473,0,0,12,15,3,0,16,2,1
474,0,0,12,15,3,0,16,2,1
475,0,0,11,15,3,0,15,2,1
476,0,0,9,16,3,0,13,2,1
477,0,0,8,15,3,0,12,2,1
478,0,0,8,15,3,0,12,2,2
479,0,0,8,17,3,0,13,3,2
480,0,0,8,16,3,0,16,3,2
481,0,0,9,18,3,0,15,3,2
482,0,0,8,17,3,0,13,3,2
483,0,0,7,17,3,0,14,3,2
484,0,0,8,18,3,0,17,3,2
485,0,0,9,19,3,0,18,4,2
486,0,0,9,18,3,0,20,4,2
487,0,0,9,19,3,0,20,4,2
488,0,0,8,17,3,0,18,4,2
489,0,0,8,16,5,0,18,4,2
490,0,0,8,16,5,0,19,4,2
491,0,0,9,14,5,0,19,6,2
492,0,0,10,14,4,0,22,6,2
493,0,0,10,13,4,0,26,6,2
494,0,0,9,13,4,0,27,6,2
495,0,0,9,14,4,1,26,6,2
496,0,0,8,14,4,1,25,6,2
497,0,0,8,14,4,1,23,6,2
498,0,0,6,14,2,1,25,6,2
499,0,0,5,14,2,1,27,6,2
500,0,0,7,12,2,1,26,6,3
501,0,0,7,11,2,1,26,6,3
502,0,0,6,13,2,1,27,6,3
503,0,0,6,12,2,1,27,6,3
504,0,0,6,12,2,1,27,6,2
505,0,0,7,12,2,1,25,6,2
506,0,0,6,10,3,1,24,6,2
507,0,0,7,11,2,1,23,6,2
508,0,0,7,9,2,1,26,6,3
509,0,0,7,8,2,1,25,7,3
510,0,0,8,11,2,1,23,7,3
511,0,0,7,11,2,1,23,6,3
512,0,0,6,10,2,1,24,6,3
513,0,0,6,9,2,1,26,5,3
514,0,0,7,9,2,1,26,4,3
515,0,0,8,10,3,1,29,5,3
516,0,0,8,11,3,1,28,5,3
517,0,0,8,10,4,0,29,5,3
518,0,0,9,10,4,0,31,5,3
519,0,0,11,8,4,0,31,6,3
520,0,0,10,9,4,0,31,7,3
521,0,0,9,8,4,0,31,7,2
522,0,0,11,7,4,0,32,7,2
523,0,0,11,5,4,0,34,7,2
524,0,0,9,6,3,0,35,7,2
525,0,0,8,6,2,1,35,7,3
526,0,0,7,7,2,1,39,7,3
527,0,0,8,8,2,1,36,6,3
528,0,0,8,7,1,0,33,5,3
529,0,0,8,7,1,1,30,4,3
530,0,0,4,7,1,2,29,4,3
531,0,0,4,6,1,3,30,4,3
532,0,0,4,4,1,3,27,4,3
533,0,0,4,5,1,3,26,4,3
534,0,0,4,5,0,3,26,2,3
535,0,0,5,5,0,3,24,2,3
536,0,0,5,4,1,3,25,2,3
537,0,0,5,5,1,2,23,2,3
538,0,0,5,5,1,2,22,2,4
539,0,0,4,5,1,2,25,3,4
540,0,0,4,5,1,1,26,2,3
541,0,0,3,5,1,1,25,2,3
542,0,0,4,6,1,1,23,2,3
543,0,0,5,7,1,1,22,2,3
544,0,0,5,8,2,1,21,2,3
545,0,0,7,8,2,2,17,2,2
546,0,0,7,8,2,1,16,2,2
547,0,0,7,9,2,1,18,2,2
548,0,0,8,8,3,1,17,2,1
549,0,0,9,8,3,1,17,3,1
550,0,0,9,9,3,1,17,3,1
551,0,0,10,9,3,1,16,3,1
552,0,0,10,10,3,1,20,3,1
553,0,0,9,9,3,1,19,2,2
554,0,0,10,8,3,1,20,2,3
555,0,0,10,9,3,1,18,3,3
556,0,0,12,11,3,1,19,4,3
557,0,0,12,13,3,1,20,4,3
558,0,0,13,12,3,1,20,4,3
559,0,0,12,10,2,1,20,3,3
560,0,0,12,10,2,1,21,3,3
561,0,0,13,10,2,1,23,3,3
562,0,0,13,10,2,1,25,3,3
563,0,0,14,11,2,1,26,3,4
564,0,0,14,12,2,1,25,3,4
565,0,0,14,11,2,1,24,3,4
566,0,0,14,11,2,2,24,3,4
567,0,0,12,9,2,2,27,3,5
568,0,0,14,9,2,2,27,3,5
569,0,0,15,9,2,2,25,3,4
570,0,0,14,9,2,2,27,3,4
571,0,0,14,9,2,2,24,4,4
572,0,0,12,9,2,3,24,4,3
573,0,0,10,9,2,3,21,4,3
574,0,0,10,12,2,3,20,4,3
575,0,0,11,12,3,2,21,4,4
576,0,0,11,13,3,2,19,4,4
577,0,0,11,13,3,2,19,4,4
578,0,0,11,15,3,2,18,5,4
579,0,0,10,14,2,2,21,6,4
580,0,0,11,15,2,2,21,6,4
581,0,0,11,16,1,2,17,6,4
582,0,0,11,16,1,2,17,5,5
583,0,0,11,16,1,2,17,5,5
584,0,0,12,14,1,2,18,5,5
585,0,0,11,16,1,2,18,4,4
586,0,0,10,14,1,1,19,4,4
587,0,0,10,16,1,1,18,4,4
588,0,0,10,18,1,1,19,4,3
589,0,0,10,18,1,1,19,4,3
590,0,0,9,17,1,2,21,4,3
591,0,0,9,18,1,3,20,3,3
592,0,0,8,17,1,3,23,3,3
593,0,0,8,18,1,3,23,2,4
594,0,0,8,17,1,3,22,2,4
595,0,0,8,16,1,3,22,2,4
596,0,0,9,16,1,3,22,2,5
597,0,0,9,17,1,2,24,2,4
598,0,0,9,15,1,3,25,2,3
599,0,0,8,17,1,3,22,3,3
600,0,0,7,18,1,3,25,2,3
601,0,0,7,20,1,3,24,2,3
602,0,0,8,20,1,4,22,2,3
603,0,0,8,20,1,6,21,3,4
604,0,0,8,20,1,6,21,3,4
605,0,0,8,19,1,6,22,3,5
606,0,0,8,19,1,6,23,3,6
607,0,0,9,20,1,6,24,3,6
608,0,0,10,20,1,6,21,3,5
609,0,0,10,18,1,5,20,3,5
610,0,0,8,17,1,5,20,3,5
611,0,0,8,17,2,5,19,3,5
612,0,0,8,16,2,5,19,3,5
613,0,0,8,14,2,4,17,2,4
614,0,0,9,16,2,3,16,2,3
615,0,0,7,16,1,3,14,2,2
616,0,0,6,16,1,3,14,1,2
617,0,0,6,18,1,2,15,2,2
618,0,0,5,16,1,2,17,2,2
619,0,0,6,16,1,2,17,2,2
620,0,0,7,16,1,2,16,2,2
621,0,0,8,18,1,2,20,2,2
622,0,0,4,17,2,2,21,2,2
623,0,0,3,17,1,2,22,2,2
624,0,0,3,16,1,2,20,2,2
625,0,0,5,17,1,3,20,2,2
626,0,0,5,17,1,3,22,2,1
627,0,0,5,17,1,4,22,2,1
628,0,0,9,16,1,4,21,2,0
629,0,0,9,17,1,4,24,2,0
630,0,0,8,17,1,4,22,2,0
631,0,0,9,16,1,4,22,2,0
632,0,0,9,18,1,4,22,2,0
633,0,0,9,21,1,4,23,2,0
634,0,0,9,21,1,4,24,2,0
635,0,0,9,21,1,4,26,2,0
636,0,0,8,22,1,4,26,2,0
637,0,0,8,23,0,4,25,1,0
638,0,0,8,25,0,4,25,1,0
639,0,0,8,27,0,3,27,1,0
640,0,0,10,27,0,3,25,0,0
641,0,0,9,27,0,3,25,0,0
642,0,0,9,26,1,3,25,0,1
643,0,0,9,28,1,3,24,0,0
644,0,0,8,28,1,3,23,1,0
645,0,0,7,25,1,3,25,1,1
646,0,0,7,27,1,3,26,1,1
647,0,0,7,25,1,3,24,1,3
648,0,0,7,27,1,3,26,1,3
649,0,0,7,28,1,3,27,1,3
650,0,0,6,27,1,3,23,1,3
651,0,0,7,28,1,3,24,1,3
652,0,0,6,26,1,3,27,1,3
653,0,0,6,21,1,3,26,1,4
654,0,0,6,21,1,2,25,1,4
655,0,0,6,21,1,1,25,1,4
656,0,0,6,22,1,1,23,1,4
657,0,0,6,20,1,1,24,1,3
658,0,0,5,18,1,2,26,1,3
659,0,0,6,17,1,2,27,1,3
660,0,0,6,17,1,1,27,1,3
661,0,0,7,19,1,1,27,2,3
662,0,0,6,19,1,1,28,2,3
663,0,0,6,18,1,1,26,2,3
664,0,0,6,18,1,1,25,2,3
665,0,0,8,17,1,1,25,2,5
666,0,0,9,16,1,1,23,1,5
667,0,0,8,17,0,1,22,1,4
668,0,0,8,17,0,1,23,1,3
669,0,0,8,18,0,2,25,1,3
670,0,0,9,20,0,2,24,1,3
671,0,0,9,22,0,2,23,1,3
672,0,0,9,22,0,2,24,0,3
673,0,0,7,21,0,2,25,0,3
674,0,0,7,21,1,2,26,0,3
675,0,0,7,18,1,3,24,0,3
676,0,0,8,17,1,3,24,1,3
677,0,0,7,15,1,3,24,1,2
678,0,0,8,16,1,3,24,1,2
679,0,0,8,16,1,3,22,1,2
680,0,0,9,17,1,3,21,1,2
681,0,0,10,16,1,3,21,1,2
682,0,0,9,16,2,3,19,0,2
683,0,0,10,15,2,3,21,0,2
684,0,0,9,17,2,2,22,0,2
685,0,0,10,18,2,2,22,0,1
686,0,0,9,18,2,2,23,0,1
687,0,0,8,19,2,2,21,0,1
688,0,0,7,21,2,2,20,0,1
689,0,0,7,20,1,2,21,0,1
690,0,0,7,20,1,2,23,1,1
691,0,0,7,20,1,3,20,1,1
692,0,0,6,20,2,3,20,1,1
693,0,0,4,20,2,3,22,1,1
694,0,0,3,19,2,3,22,0,1
