update,EQU count,XOR count,NOR count,ANDN count,OR count,ORN count,AND count,NAND count,NOT count
73,0,0,6,7,1,3,7,1,5
74,0,0,6,7,1,4,7,1,5
75,0,0,6,7,1,4,6,1,5
76,0,0,5,8,0,4,6,2,5
77,0,0,4,8,0,4,6,2,5
78,0,0,4,8,0,4,6,2,5
79,0,0,4,8,0,4,5,2,5
80,0,0,4,8,0,5,6,2,5
81,0,0,4,8,0,5,7,2,5
82,0,0,4,8,0,5,7,2,5
83,0,0,4,9,0,5,7,2,6
84,0,0,4,9,0,5,7,2,6
85,0,0,5,9,0,5,7,2,6
86,0,0,5,8,0,5,7,2,6
87,0,0,5,8,0,5,7,2,6
88,0,0,5,7,0,5,7,2,6
89,0,0,5,7,0,5,6,2,6
90,0,0,5,7,0,5,6,2,6
91,0,0,5,7,0,5,7,2,6
92,0,0,5,7,0,5,6,1,7
93,0,0,5,7,0,5,6,1,8
94,0,0,6,7,0,5,6,1,7
95,0,0,6,7,0,5,6,1,7
96,0,0,7,7,0,5,7,1,7
97,0,0,7,7,0,5,7,1,7
98,0,0,7,7,0,6,8,1,7
99,0,0,7,7,0,6,8,1,6
100,0,0,7,8,0,6,9,1,6
101,0,0,7,7,0,6,9,1,6
102,0,0,7,7,1,6,9,1,6
103,0,0,7,8,1,6,9,1,6
104,0,0,7,9,1,6,9,1,6
105,0,0,7,9,1,7,9,1,6
106,0,0,7,9,1,7,10,1,7
107,0,0,7,9,1,7,10,1,7
108,0,0,7,9,1,7,9,2,7
109,0,0,8,9,1,7,9,2,7
110,0,0,9,9,1,6,9,2,7
111,0,0,10,9,1,6,9,2,8
112,0,0,10,9,1,5,9,1,8
113,0,0,10,9,1,5,9,1,8
114,0,0,10,9,1,6,9,1,8
115,0,0,10,9,2,5,10,1,8
116,0,0,10,9,2,5,10,1,8
117,0,0,9,8,2,5,10,1,8
118,0,0,9,8,2,5,11,1,8
119,0,0,8,8,2,5,11,1,8
120,0,0,8,8,2,5,10,1,8
121,0,0,8,8,2,5,10,2,8
122,0,0,8,7,2,5,10,2,9
123,0,0,8,6,2,5,10,2,9
124,0,0,8,5,2,5,11,2,9
125,0,0,8,5,2,5,10,2,8
126,0,0,9,5,2,5,9,3,8
127,0,0,9,5,2,6,9,3,8
128,0,0,9,5,2,5,9,3,8
129,0,0,9,5,1,5,8,3,9
130,0,0,9,5,1,5,8,3,9
131,0,0,9,5,1,5,8,3,9
132,0,0,9,5,1,5,8,3,8
133,0,0,9,5,2,5,8,3,9
134,0,0,9,6,2,5,8,3,9
135,0,0,8,6,1,5,8,4,9
136,0,0,8,6,1,5,9,5,9
137,0,0,8,6,1,5,9,5,10
138,0,0,8,6,1,6,10,5,11
139,0,0,8,7,1,6,10,5,11
140,0,0,9,7,1,6,11,5,14
141,0,0,10,7,1,6,11,5,14
142,0,0,10,7,1,6,12,5,14
143,0,0,10,7,1,6,12,5,14
144,0,0,10,8,1,6,12,5,14
145,0,0,10,8,1,6,13,6,14
146,0,0,10,8,2,6,15,7,14
147,0,0,8,8,2,5,17,7,13
148,0,0,8,8,3,6,18,7,13
149,0,0,8,8,3,6,19,7,13
150,0,0,8,8,3,5,18,7,13
151,0,0,8,8,3,5,18,7,12
152,0,0,8,8,3,4,18,7,12
153,0,0,8,8,3,4,18,7,11
154,0,0,8,8,3,4,18,7,11
155,0,0,8,8,3,4,19,7,11
156,0,0,8,7,3,4,19,7,11
157,0,0,8,7,3,4,20,7,11
158,0,0,8,6,3,5,21,8,12
159,0,0,9,6,3,5,21,8,13
160,0,0,9,7,3,5,19,8,12
161,0,0,9,7,3,5,20,8,12
162,0,0,10,7,3,5,20,7,11
163,0,0,10,7,3,5,20,8,12
164,0,0,9,7,4,5,21,8,12
165,0,0,11,8,4,5,21,8,12
166,0,0,11,8,4,5,21,8,13
167,0,0,11,8,4,5,21,8,13
168,0,0,12,9,4,5,20,7,13
169,0,0,12,9,3,5,19,7,12
170,0,0,11,10,3,5,19,7,12
171,0,0,11,10,3,6,18,7,12
172,0,0,11,12,3,6,19,7,11
173,0,0,10,12,1,6,19,8,12
174,0,0,11,12,1,6,17,8,11
175,0,0,9,12,1,6,16,7,10
176,0,0,9,13,1,6,16,7,10
177,0,0,9,14,1,6,17,8,10
178,0,0,10,14,0,6,17,8,10
179,0,0,10,14,0,6,17,8,10
180,0,0,10,15,1,6,18,8,10
181,0,0,10,15,1,6,18,8,10
182,0,0,10,16,1,6,18,8,10
183,0,0,10,16,1,6,19,8,9
184,0,0,11,15,1,6,20,8,9
185,0,0,11,15,1,6,20,8,9
186,0,0,11,15,1,6,20,8,9
187,0,0,11,17,1,6,19,8,9
188,0,0,11,17,1,6,18,8,9
189,0,0,12,17,2,6,19,8,9
190,0,0,12,18,2,6,19,8,9
191,0,0,12,19,2,6,20,8,9
192,0,0,13,19,1,5,18,7,9
193,0,0,12,19,1,5,18,7,9
194,0,0,12,19,2,5,17,7,9
195,0,0,11,19,2,5,16,6,10
196,0,0,11,18,2,5,16,6,10
197,0,0,12,18,2,5,17,6,10
198,0,0,12,18,2,5,16,6,10
199,0,0,12,17,2,5,16,6,11
200,0,0,12,17,2,5,14,4,10
201,0,0,12,19,2,4,14,4,11
202,0,0,12,19,3,4,13,4,10
203,0,0,12,19,3,4,14,4,10
204,0,0,12,20,3,4,15,5,10
205,0,0,12,19,3,4,15,5,10
206,0,0,12,19,4,4,16,5,10
207,0,0,12,19,4,6,17,4,10
208,0,0,11,20,4,5,16,4,10
209,0,0,11,20,4,5,17,4,9
210,0,0,12,20,4,5,19,4,9
211,0,0,12,20,5,5,19,3,9
212,0,0,11,20,5,5,20,3,9
213,0,0,12,21,5,5,20,3,8
214,0,0,12,20,5,5,19,3,9
215,0,0,12,22,5,5,19,4,9
216,0,0,12,23,5,4,18,3,9
217,0,0,12,23,5,5,18,3,7
218,0,0,12,23,5,5,20,3,7
219,0,0,12,22,6,5,20,3,7
220,0,0,12,22,6,5,20,3,7
221,0,0,12,23,5,5,18,3,7
222,0,0,13,22,5,5,16,3,7
223,0,0,12,22,4,5,15,3,8
224,0,0,11,23,4,5,15,3,8
225,0,0,12,21,4,4,15,5,8
226,0,0,12,20,4,4,15,4,8
227,0,0,11,20,4,4,19,4,9
228,0,0,11,19,4,4,20,4,7
229,0,0,10,18,4,4,20,4,8
230,0,0,9,17,2,4,18,4,6
231,0,0,9,18,2,4,19,4,6
232,0,0,10,18,2,4,20,5,5
233,0,0,11,18,2,4,21,5,5
234,0,0,11,17,3,4,22,4,5
235,0,0,10,18,3,4,24,4,5
236,0,0,11,17,3,4,24,4,5
237,0,0,11,18,3,4,25,4,5
238,0,0,11,18,5,4,24,4,5
239,0,0,11,18,5,4,24,4,5
240,0,0,11,18,5,4,24,4,5
241,0,0,11,17,5,4,24,4,6
242,0,0,10,17,4,5,23,4,6
243,0,0,10,17,4,6,24,4,6
244,0,0,11,18,4,5,22,4,6
245,0,0,11,17,4,5,23,4,6
246,0,0,12,16,4,5,25,4,6
247,0,0,11,16,4,6,27,3,7
248,0,0,11,17,4,6,29,4,8
249,0,0,12,17,4,6,28,4,8
250,0,0,11,17,4,6,28,4,8
251,0,0,11,16,4,6,26,4,8
252,0,0,11,16,4,5,28,4,8
253,0,0,11,15,4,5,27,5,8
254,0,0,10,16,3,5,31,5,9
255,0,0,10,15,3,5,30,6,9
256,0,0,9,15,2,5,33,6,9
257,0,0,10,13,2,4,29,4,9
258,0,0,12,13,3,4,30,4,9
259,0,0,13,13,3,4,32,4,7
260,0,0,13,13,3,4,32,4,7
261,0,0,13,13,3,4,31,4,8
262,0,0,13,13,2,4,29,4,8
263,0,0,12,11,3,4,30,4,8
264,0,0,12,10,3,4,28,4,8
265,0,0,13,10,3,4,28,4,8
266,0,0,13,11,3,4,27,4,8
267,0,0,11,12,3,4,29,4,8
268,0,0,12,11,3,4,30,3,8
269,0,0,14,10,3,4,31,3,8
270,0,0,14,9,2,4,30,3,7
271,0,0,14,8,2,4,30,3,8
272,0,0,15,7,2,4,27,2,8
273,0,0,15,7,2,5,23,2,7
274,0,0,15,7,1,5,25,2,7
275,0,0,13,9,1,6,23,2,5
276,0,0,13,9,1,6,25,2,4
277,0,0,13,9,1,6,24,2,4
278,0,0,11,9,1,6,23,2,4
279,0,0,12,9,0,6,24,4,4
280,0,0,11,8,0,6,25,4,4
281,0,0,12,10,0,6,26,4,4
282,0,0,12,8,0,5,27,4,4
283,0,0,14,8,0,5,27,5,4
284,0,0,13,8,0,4,26,3,4
285,0,0,12,8,0,4,27,3,4
286,0,0,12,10,1,4,26,2,5
287,0,0,13,11,1,4,26,2,5
288,0,0,11,12,1,4,26,2,5
289,0,0,11,12,2,4,26,1,5
290,0,0,11,11,2,4,25,2,5
291,0,0,10,11,2,5,24,3,5
292,0,0,10,13,2,5,24,3,5
293,0,0,10,13,2,5,25,3,5
294,0,0,7,13,2,5,23,3,5
295,0,0,7,12,2,4,21,3,5
296,0,0,7,12,2,4,20,3,6
297,0,0,7,13,2,4,22,3,7
298,0,0,7,11,2,4,22,3,7
299,0,0,7,12,2,4,23,3,6
300,0,0,6,13,1,4,24,4,6
301,0,0,6,12,1,4,26,3,6
302,0,0,6,11,1,4,25,3,6
303,0,0,6,10,1,4,26,3,7
304,0,0,6,10,0,4,28,2,7
305,0,0,7,11,1,5,27,2,8
306,0,0,6,12,0,5,27,2,8
307,0,0,6,11,0,5,30,2,9
308,0,0,5,11,1,5,30,3,9
309,0,0,6,11,1,4,28,3,8
310,0,0,6,11,1,4,26,3,8
311,0,0,6,12,1,4,27,3,9
312,0,0,6,12,1,4,25,3,7
313,0,0,6,12,0,4,23,3,7
314,0,0,7,10,0,4,23,3,6
315,0,0,7,10,0,4,26,3,6
316,0,0,7,10,0,4,29,3,6
317,0,0,7,10,0,1,29,3,6
318,0,0,6,12,0,1,29,3,4
319,0,0,6,11,0,1,28,3,4
320,0,0,5,11,0,2,28,3,4
321,0,0,5,10,0,2,27,3,4
322,0,0,6,9,0,2,26,3,6
323,0,0,7,9,0,2,24,2,5
324,0,0,7,9,0,2,26,2,4
325,0,0,6,11,0,1,25,2,3
326,0,0,5,13,0,1,25,2,1
327,0,0,7,15,1,1,25,2,1
328,0,0,7,16,2,1,23,2,2
329,0,0,8,16,2,1,25,3,2
330,0,0,10,16,3,1,24,3,2
331,0,0,10,16,3,2,20,2,2
332,0,0,10,15,3,2,20,2,2
333,0,0,9,15,2,2,20,3,2
334,0,0,9,17,2,2,20,3,2
335,0,0,10,19,2,3,18,3,2
336,0,0,9,17,2,3,17,3,2
337,0,0,8,15,2,3,16,3,2
338,0,0,8,14,2,3,16,3,2
339,0,0,7,15,2,3,16,3,1
340,0,0,7,17,2,3,18,3,1
341,0,0,6,16,2,3,19,3,1
342,0,0,6,16,2,2,22,3,1
343,0,0,5,15,2,2,24,3,2
344,0,0,5,15,2,2,21,3,2
345,0,0,6,15,2,2,21,3,2
346,0,0,6,13,2,2,21,3,2
347,0,0,7,13,2,2,21,3,1
348,0,0,7,15,2,2,20,3,0
349,0,0,8,14,2,1,20,3,0
350,0,0,8,13,2,1,20,3,0
351,0,0,8,12,2,1,20,3,0
352,0,0,9,12,2,1,20,3,0
353,0,0,10,12,1,1,25,3,0
354,0,0,8,10,2,1,28,3,0
355,0,0,9,11,2,1,28,3,1
356,0,0,9,11,1,1,28,2,2
357,0,0,9,12,1,1,27,2,2
358,0,0,9,12,1,1,27,2,2
359,0,0,9,12,1,1,27,2,2
360,0,0,9,12,1,1,26,2,1
361,0,0,10,14,1,1,25,2,1
362,0,0,11,13,1,0,24,2,1
363,0,0,13,13,1,0,25,2,1
364,0,0,13,14,1,0,23,2,1
365,0,0,12,13,1,0,26,2,1
366,0,0,11,16,1,0,26,2,1
367,0,0,10,15,1,0,27,2,1
368,0,0,10,15,1,0,26,2,1
369,0,0,11,13,0,0,26,2,1
370,0,0,11,12,0,0,25,2,1
371,0,0,12,12,0,0,24,4,1
372,0,0,11,12,0,0,26,3,1
373,0,0,12,15,0,0,24,3,1
374,0,0,12,15,0,0,27,4,1
375,0,0,11,16,0,0,28,4,1
376,0,0,10,16,0,0,28,4,2
377,0,0,9,16,0,0,27,4,2
378,0,0,11,15,0,0,30,4,2
379,0,0,10,15,0,0,30,4,2
380,0,0,11,17,0,0,28,4,3
381,0,0,11,16,0,1,29,4,3
382,0,0,11,15,0,1,29,4,3
383,0,0,10,15,1,1,29,4,3
384,0,0,10,15,1,1,27,3,4
385,0,0,8,15,1,1,27,3,4
386,0,0,8,14,1,1,26,3,4
387,0,0,8,14,1,2,24,3,4
388,0,0,8,17,1,3,24,3,4
389,0,0,8,16,1,3,26,3,4
390,0,0,7,15,1,3,25,3,4
391,0,0,9,14,1,3,27,3,4
392,0,0,9,14,1,3,24,3,5
393,0,0,10,14,1,2,21,2,5
394,0,0,11,14,1,2,23,2,5
395,0,0,11,15,1,2,26,2,3
396,0,0,9,14,1,2,27,2,3
397,0,0,10,14,0,1,23,2,3
398,0,0,10,14,0,1,22,3,4
399,0,0,10,14,0,1,20,2,4
400,0,0,10,13,0,2,20,2,5
401,0,0,9,14,0,2,20,2,4
402,0,0,9,14,0,2,21,3,4
403,0,0,10,14,0,2,19,3,4
404,0,0,11,13,1,2,15,3,3
405,0,0,11,13,2,1,18,3,3
406,0,0,12,14,2,1,20,3,2
407,0,0,12,15,2,1,17,2,2
408,0,0,12,14,2,1,18,2,3
409,0,0,12,15,2,1,16,2,4
410,0,0,12,14,2,2,17,2,4
411,0,0,12,15,2,3,18,2,4
412,0,0,12,16,2,3,20,2,4
413,0,0,11,15,2,3,21,3,4
414,0,0,11,16,2,3,21,3,4
415,0,0,10,15,2,2,21,3,4
416,0,0,13,12,2,2,24,4,3
417,0,0,13,12,2,2,25,4,3
418,0,0,13,9,2,2,26,4,3
419,0,0,13,9,2,1,24,4,3
420,0,0,12,11,1,1,22,4,3
421,0,0,11,12,1,1,21,4,3
422,0,0,11,12,1,1,21,4,2
423,0,0,11,11,1,2,22,4,2
424,0,0,10,11,1,2,22,4,3
425,0,0,11,12,1,3,23,4,3
426,0,0,11,9,1,2,24,3,3
427,0,0,12,9,1,2,22,3,3
428,0,0,12,10,1,2,22,3,3
429,0,0,13,12,1,2,22,3,4
430,0,0,12,10,1,2,22,3,4
431,0,0,12,9,1,2,23,3,4
432,0,0,12,9,1,2,22,3,3
433,0,0,13,10,1,2,24,3,3
434,0,0,12,11,1,2,22,3,2
435,0,0,13,11,1,2,23,3,2
436,0,0,13,10,1,2,23,3,3
437,0,0,13,10,1,2,23,3,3
438,0,0,13,11,1,2,21,3,3
439,0,0,14,11,1,2,19,2,3
440,0,0,18,11,1,2,19,0,3
441,0,0,17,11,1,1,20,1,3
442,0,0,15,11,1,0,18,1,3
443,0,0,15,11,1,0,18,1,3
444,0,0,16,10,1,0,20,1,3
445,0,0,17,9,1,0,21,1,3
446,0,0,17,10,1,0,20,1,1
447,0,0,15,9,1,0,21,1,1
448,0,0,17,13,1,0,18,1,1
449,0,0,16,15,1,0,19,1,1
450,0,0,16,15,1,1,18,1,1
451,0,0,15,17,1,1,19,1,1
452,0,0,15,17,1,1,19,1,1
453,0,0,14,15,1,1,18,1,1
454,0,0,14,14,1,1,17,1,1
455,0,0,12,14,1,1,15,1,1
456,0,0,13,13,2,1,15,1,1
457,0,0,13,14,2,1,14,1,1
458,0,0,13,15,2,2,12,1,1
459,0,0,15,15,1,2,11,1,1
460,0,0,14,16,1,2,12,1,0
461,0,0,14,16,1,2,10,1,0
462,0,0,13,17,1,2,11,1,0
463,0,0,12,21,1,2,12,1,0
464,0,0,12,20,1,2,12,1,0
465,0,0,11,20,2,2,12,1,0
466,0,0,11,20,2,2,13,1,2
467,0,0,10,18,2,2,12,1,2
468,0,0,11,18,2,1,13,1,2
469,0,0,9,16,1,1,12,1,2
470,0,0,9,17,1,0,12,1,2
471,0,0,9,18,1,0,12,1,2
472,0,0,8,19,0,0,13,1,2
473,0,0,10,18,0,0,16,1,2
474,0,0,11,16,0,0,15,1,2
475,0,0,11,17,0,0,14,1,2
476,0,0,10,17,0,0,14,1,2
477,0,0,11,16,0,0,14,1,1
478,0,0,11,15,0,0,14,1,1
479,0,0,11,15,0,1,15,1,1
480,0,0,11,15,1,1,16,2,1
481,0,0,11,14,1,1,16,3,1
482,0,0,12,15,1,2,16,2,1
483,0,0,12,15,1,2,18,2,1
484,0,0,12,16,1,2,19,2,1
485,0,0,14,18,1,3,21,2,1
486,0,0,13,16,1,3,20,2,1
487,0,0,11,16,1,3,20,2,1
488,0,0,9,17,1,3,20,2,0
489,0,0,9,20,1,5,22,2,0
490,0,0,11,23,1,5,22,2,1
491,0,0,12,21,2,5,21,3,1
492,0,0,13,22,2,5,21,4,1
493,0,0,14,21,2,5,21,5,1
494,0,0,14,22,2,5,20,4,2
495,0,0,13,20,1,5,20,3,2
496,0,0,13,19,1,4,21,3,2
497,0,0,12,18,1,4,20,3,2
498,0,0,13,16,1,4,20,3,1
499,0,0,12,14,1,4,20,3,2
500,0,0,14,13,1,3,21,2,2
501,0,0,13,11,1,3,25,2,2
502,0,0,13,11,1,3,22,2,2
503,0,0,12,11,1,4,21,2,1
504,0,0,12,11,1,4,21,1,1
505,0,0,13,12,1,4,20,1,1
506,0,0,12,13,1,4,22,1,1
507,0,0,12,13,1,4,24,0,3
508,0,0,12,13,1,4,23,0,3
509,0,0,11,13,1,3,22,0,3
510,0,0,12,14,2,3,22,0,3
511,0,0,13,14,2,3,21,0,4
512,0,0,13,12,2,2,23,0,4
513,0,0,14,11,2,2,24,0,4
514,0,0,13,11,2,3,24,0,2
515,0,0,13,11,2,3,23,1,3
516,0,0,14,10,2,3,22,0,3
517,0,0,16,11,2,3,23,0,5
518,0,0,17,11,2,3,25,0,5
519,0,0,16,12,1,3,26,0,5
520,0,0,17,13,1,3,27,0,6
521,0,0,17,14,1,3,27,0,5
522,0,0,18,14,1,3,28,0,6
523,0,0,17,14,1,3,28,0,6
524,0,0,13,16,1,3,25,0,5
525,0,0,13,16,1,3,25,0,6
526,0,0,15,17,1,3,26,0,6
527,0,0,14,18,1,3,28,0,6
528,0,0,13,13,1,3,29,0,6
529,0,0,13,14,1,3,31,0,5
530,0,0,15,13,2,3,32,0,5
531,0,0,16,12,2,4,31,0,5
532,0,0,16,11,2,4,32,0,5
533,0,0,17,10,2,4,31,0,6
534,0,0,16,10,2,5,32,0,6
535,0,0,16,11,2,5,33,0,5
536,0,0,15,13,2,5,33,0,5
537,0,0,16,15,2,5,32,0,5
538,0,0,18,17,2,5,32,0,6
539,0,0,19,18,2,6,33,0,6
540,0,0,17,18,2,6,31,0,6
541,0,0,17,18,2,6,29,0,6
542,0,0,15,18,2,6,30,1,5
543,0,0,15,17,2,5,29,1,5
544,0,0,15,16,2,5,29,1,5
545,0,0,16,14,3,5,29,1,5
546,0,0,17,14,3,5,26,1,5
547,0,0,18,13,3,5,26,1,5
548,0,0,17,14,3,6,32,1,5
549,0,0,16,14,3,5,29,2,4
550,0,0,16,11,3,5,28,2,4
551,0,0,16,11,4,5,30,2,4
552,0,0,14,12,3,5,29,2,4
553,0,0,14,12,3,3,28,2,4
554,0,0,14,12,3,2,26,2,4
555,0,0,14,15,3,2,28,3,4
556,0,0,15,16,3,2,27,3,4
557,0,0,16,17,3,2,25,3,4
558,0,0,14,16,2,2,25,4,3
559,0,0,17,16,2,3,24,3,3
560,0,0,18,17,2,2,28,3,3
561,0,0,19,15,2,2,31,2,3
562,0,0,19,14,2,2,31,2,2
563,0,0,18,12,2,2,33,2,2
564,0,0,17,12,1,1,34,3,2
565,0,0,16,12,1,1,32,3,2
566,0,0,14,14,1,1,28,3,2
567,0,0,14,14,1,1,30,3,2
568,0,0,13,15,1,1,31,3,2
569,0,0,15,16,1,1,33,3,2
570,0,0,15,18,1,1,32,4,2
571,0,0,14,17,1,1,31,4,2
572,0,0,15,17,1,1,31,4,2
573,0,0,14,15,1,1,31,4,2
574,0,0,13,18,1,1,26,4,3
575,0,0,13,19,2,1,27,4,3
576,0,0,13,20,1,1,30,4,3
577,0,0,12,19,1,1,30,4,2
578,0,0,11,19,0,1,31,4,4
579,0,0,12,20,0,1,29,3,4
580,0,0,13,19,0,1,28,3,4
581,0,0,12,19,0,1,27,3,5
582,0,0,11,18,0,1,27,4,6
583,0,0,11,18,0,1,28,4,6
584,0,0,11,19,1,1,28,4,5
585,0,0,11,20,1,1,29,3,5
586,0,0,11,20,1,1,29,3,4
587,0,0,13,18,1,1,29,3,3
588,0,0,13,18,1,1,29,3,3
589,0,0,13,17,2,1,28,3,3
590,0,0,12,17,1,1,30,3,3
591,0,0,13,18,1,2,32,4,4
592,0,0,14,16,1,2,29,3,3
593,0,0,12,17,1,2,30,3,2
594,0,0,12,17,1,2,31,3,2
595,0,0,11,16,1,2,28,3,3
596,0,0,11,15,1,2,28,3,3
597,0,0,11,13,1,2,31,3,3
598,0,0,10,13,2,1,33,3,3
599,0,0,10,14,2,1,32,2,1
600,0,0,10,15,2,1,31,2,1
601,0,0,10,14,3,1,32,2,2
602,0,0,11,13,3,1,30,2,3
603,0,0,10,13,3,1,24,2,3
604,0,0,9,14,3,1,24,2,3
605,0,0,9,16,3,1,27,1,4
606,0,0,7,14,3,1,28,1,4
607,0,0,8,13,4,1,25,1,3
608,0,0,8,14,4,1,27,1,3
609,0,0,8,14,4,1,25,1,3
610,0,0,8,14,5,2,26,1,4
611,0,0,9,14,5,3,25,1,4
612,0,0,10,15,5,3,25,1,4
613,0,0,9,13,4,3,26,1,4
614,0,0,10,14,3,4,25,1,4
615,0,0,10,13,2,3,25,1,4
616,0,0,9,15,2,4,23,1,5
617,0,0,11,16,3,4,20,1,4
618,0,0,10,18,3,5,19,1,4
619,0,0,10,18,3,5,19,0,4
620,0,0,10,21,2,5,20,0,3
621,0,0,9,22,2,5,21,0,3
622,0,0,8,20,2,4,21,1,2
623,0,0,10,19,2,4,23,1,2
624,0,0,9,18,1,4,24,1,2
625,0,0,8,17,1,4,24,1,2
626,0,0,9,15,1,5,23,1,2
627,0,0,9,14,1,5,22,1,2
628,0,0,7,14,0,5,21,1,1
629,0,0,7,17,0,6,22,1,1
630,0,0,7,19,1,6,24,1,2
631,0,0,7,19,1,5,24,1,2
632,0,0,7,18,1,5,24,1,3
633,0,0,6,18,2,5,23,1,3
634,0,0,6,16,2,5,20,1,3
635,0,0,7,15,2,5,21,1,4
636,0,0,6,16,2,5,21,1,4
637,0,0,9,15,1,4,19,1,4
638,0,0,9,14,1,4,19,1,2
639,0,0,8,14,1,4,19,1,2
640,0,0,8,15,1,3,22,1,2
641,0,0,8,14,2,3,22,1,2
642,0,0,8,14,2,2,22,1,2
643,0,0,8,15,2,2,22,1,3
644,0,0,9,15,2,2,20,1,4
645,0,0,8,14,2,2,20,1,5
646,0,0,10,15,2,1,20,1,5
647,0,0,9,15,2,1,23,1,5
648,0,0,9,13,2,1,23,1,5
649,0,0,10,13,3,1,23,1,6
650,0,0,11,12,2,1,22,0,6
651,0,0,11,14,2,1,22,0,5
652,0,0,12,15,2,1,20,0,5
653,0,0,13,15,2,1,19,0,6
654,0,0,13,16,2,1,21,0,6
655,0,0,12,15,2,2,19,0,7
656,0,0,12,15,2,2,20,1,6
657,0,0,11,15,1,2,21,1,6
658,0,0,12,15,1,2,20,2,7
659,0,0,12,15,1,2,19,2,7
660,0,0,12,15,1,2,19,2,7
661,0,0,11,14,1,2,21,2,7
662,0,0,13,13,1,2,21,2,5
663,0,0,13,12,1,2,22,1,4
664,0,0,11,12,1,1,22,1,4
665,0,0,12,12,1,1,22,1,4
666,0,0,14,9,2,1,22,1,4
667,0,0,15,7,2,1,20,1,4
668,0,0,14,7,0,1,21,1,4
669,0,0,15,9,0,1,20,1,4
670,0,0,17,9,1,2,18,0,4
671,0,0,17,9,1,2,17,0,4
672,0,0,19,9,1,2,17,0,4
673,0,0,18,10,1,2,17,0,4
674,0,0,18,10,1,2,18,0,4
675,0,0,17,10,1,2,17,0,4
676,0,0,16,10,1,4,18,0,4
677,0,0,16,9,1,3,16,1,4
678,0,0,13,9,1,3,18,1,4
679,0,0,14,11,1,3,20,1,4
680,0,0,13,11,2,3,21,1,4
681,0,0,13,11,2,3,23,1,4
682,0,0,17,12,2,3,22,1,4
683,0,0,16,12,3,3,21,1,3
684,0,0,15,12,3,3,20,1,3
685,0,0,14,11,3,3,23,1,4
686,0,0,13,9,3,3,23,1,5
687,0,0,12,10,3,3,20,1,5
688,0,0,12,10,3,3,21,1,5
689,0,0,12,9,3,3,21,1,5
690,0,0,14,10,3,3,27,1,7
691,0,0,14,11,3,3,26,1,7
692,0,0,14,10,2,2,24,1,8
693,0,0,16,10,2,2,25,1,8
694,0,0,16,11,2,2,24,1,8
