update,EQU count,XOR count,NOR count,ANDN count,OR count,ORN count,AND count,NAND count,NOT count
73,0,0,4,14,3,2,13,2,7
74,0,0,3,13,3,2,12,2,8
75,0,0,3,13,3,2,12,2,8
76,0,0,3,13,4,2,12,2,8
77,0,0,3,13,4,2,12,2,8
78,0,0,3,13,4,2,13,2,8
79,0,0,4,13,4,2,13,2,7
80,0,0,4,13,5,2,14,2,7
81,0,0,4,13,5,2,14,2,8
82,0,0,4,12,5,2,14,2,8
83,0,0,4,12,5,2,14,2,8
84,0,0,4,12,5,2,14,2,8
85,0,0,4,13,5,2,15,2,8
86,0,0,4,12,4,2,16,2,8
87,0,0,4,12,4,2,13,2,8
88,0,0,4,12,3,2,13,2,8
89,0,0,5,12,3,2,13,2,8
90,0,0,5,11,3,2,12,2,8
91,0,0,6,11,3,2,12,2,7
92,0,0,7,11,3,2,12,2,7
93,0,0,7,11,3,2,13,2,8
94,0,0,8,9,3,2,13,2,8
95,0,0,8,9,3,2,13,2,8
96,0,0,8,10,3,2,13,2,8
97,0,0,8,10,3,2,14,2,8
98,0,0,8,11,4,2,14,2,8
99,0,0,8,11,4,2,15,2,8
100,0,0,9,13,5,2,14,1,8
101,0,0,9,13,5,2,14,1,8
102,0,0,8,13,6,2,14,1,7
103,0,0,8,12,6,2,13,1,7
104,0,0,8,12,6,2,14,1,7
105,0,0,8,11,5,2,14,1,8
106,0,0,8,11,5,2,13,2,8
107,0,0,8,11,5,2,10,2,8
108,0,0,8,12,5,2,9,2,8
109,0,0,8,10,5,3,9,2,8
110,0,0,8,10,5,3,10,2,8
111,0,0,8,10,5,3,10,1,8
112,0,0,8,9,5,3,10,1,8
113,0,0,9,8,5,3,10,1,7
114,0,0,9,8,5,3,10,1,8
115,0,0,10,8,5,3,10,1,8
116,0,0,10,9,5,3,10,1,7
117,0,0,10,9,5,3,9,1,7
118,0,0,10,9,5,3,10,1,7
119,0,0,10,9,5,3,10,1,7
120,0,0,10,9,5,3,10,1,7
121,0,0,10,9,5,3,10,1,7
122,0,0,10,10,5,3,12,1,7
123,0,0,9,9,5,3,12,1,7
124,0,0,9,9,5,3,12,1,8
125,0,0,9,8,5,3,12,1,9
126,0,0,9,8,5,3,10,1,9
127,0,0,9,8,5,3,10,1,9
128,0,0,9,8,5,2,11,1,9
129,0,0,10,8,4,2,11,2,9
130,0,0,10,8,4,2,12,3,9
131,0,0,10,8,4,2,12,3,9
132,0,0,10,9,4,2,12,3,10
133,0,0,9,9,4,2,12,3,9
134,0,0,8,9,3,1,12,3,8
135,0,0,8,9,3,1,12,3,8
136,0,0,8,9,3,1,12,3,8
137,0,0,8,10,3,1,11,3,8
138,0,0,8,10,4,1,11,3,10
139,0,0,8,10,4,1,9,3,10
140,0,0,9,10,4,1,9,3,10
141,0,0,9,10,4,1,10,4,10
142,0,0,9,12,4,1,10,4,10
143,0,0,9,12,4,1,10,4,10
144,0,0,9,12,4,1,11,4,10
145,0,0,9,12,4,2,11,5,11
146,0,0,9,11,4,2,12,5,11
147,0,0,9,11,4,2,11,6,11
148,0,0,9,11,4,3,11,6,11
149,0,0,9,11,4,3,11,5,11
150,0,0,9,11,4,2,11,5,12
151,0,0,9,11,3,2,10,4,12
152,0,0,8,10,3,2,10,4,13
153,0,0,8,10,3,2,10,4,13
154,0,0,7,10,2,2,10,4,14
155,0,0,7,10,2,2,10,4,15
156,0,0,6,9,2,2,11,4,14
157,0,0,6,9,2,2,9,4,15
158,0,0,6,8,2,2,9,4,15
159,0,0,6,9,2,2,11,4,16
160,0,0,6,9,2,2,10,4,16
161,0,0,6,9,2,2,7,3,16
162,0,0,6,9,2,2,7,3,16
163,0,0,6,9,2,3,7,3,16
164,0,0,6,9,2,2,7,3,16
165,0,0,7,9,2,2,7,3,17
166,0,0,7,8,2,2,9,2,17
167,0,0,7,9,2,2,9,3,17
168,0,0,7,9,2,2,10,3,17
169,0,0,7,9,2,2,10,3,18
170,0,0,7,9,2,2,12,3,16
171,0,0,7,10,2,2,12,3,17
172,0,0,6,10,2,2,11,3,17
173,0,0,7,10,2,2,11,3,18
174,0,0,7,10,2,2,11,3,18
175,0,0,7,11,2,2,11,3,18
176,0,0,8,11,2,2,10,3,18
177,0,0,8,11,2,2,10,3,18
178,0,0,8,11,2,2,10,3,18
179,0,0,9,11,3,2,12,3,18
180,0,0,9,11,3,2,12,4,18
181,0,0,9,12,3,2,11,4,18
182,0,0,10,11,3,2,10,4,18
183,0,0,10,12,3,2,10,4,17
184,0,0,10,12,3,2,9,4,18
185,0,0,10,12,3,2,10,4,18
186,0,0,10,13,3,2,11,4,18
187,0,0,10,15,4,2,11,4,18
188,0,0,11,15,4,2,11,4,18
189,0,0,11,16,4,2,12,4,19
190,0,0,11,16,4,3,12,4,19
191,0,0,11,13,4,3,12,4,19
192,0,0,10,12,3,3,12,4,19
193,0,0,11,12,3,3,12,4,20
194,0,0,11,12,3,3,11,4,20
195,0,0,9,11,3,3,11,4,20
196,0,0,9,11,3,4,11,4,20
197,0,0,9,11,3,4,11,4,21
198,0,0,9,10,3,4,10,3,22
199,0,0,10,10,4,4,12,3,21
200,0,0,11,10,4,4,13,3,21
201,0,0,11,10,4,4,14,3,21
202,0,0,11,10,4,4,14,3,21
203,0,0,11,11,4,4,14,3,21
204,0,0,11,13,4,4,15,3,21
205,0,0,11,13,4,3,15,3,21
206,0,0,11,13,4,3,15,3,21
207,0,0,11,14,4,4,15,5,21
208,0,0,11,15,4,4,15,5,22
209,0,0,11,15,3,4,15,5,22
210,0,0,11,15,3,4,14,5,23
211,0,0,12,16,3,4,14,5,22
212,0,0,12,15,3,4,14,5,22
213,0,0,12,15,3,4,15,5,21
214,0,0,11,15,3,4,16,5,21
215,0,0,11,16,3,4,16,5,20
216,0,0,11,16,3,4,16,5,20
217,0,0,11,16,3,4,16,5,19
218,0,0,11,16,3,4,14,4,17
219,0,0,11,16,3,4,13,4,15
220,0,0,11,15,3,4,12,4,15
221,0,0,11,14,3,4,11,4,14
222,0,0,11,15,3,4,12,4,13
223,0,0,12,16,3,4,13,4,13
224,0,0,12,16,3,4,13,4,13
225,0,0,12,17,3,4,13,4,13
226,0,0,12,17,3,4,14,4,12
227,0,0,11,15,2,4,14,4,12
228,0,0,12,15,2,4,15,4,12
229,0,0,12,14,2,5,15,4,12
230,0,0,12,14,2,5,15,4,13
231,0,0,12,16,2,5,12,4,13
232,0,0,12,16,4,4,13,5,13
233,0,0,12,16,4,4,13,5,13
234,0,0,12,16,4,4,13,5,13
235,0,0,13,15,4,4,15,4,13
236,0,0,14,13,4,4,15,4,13
237,0,0,14,13,4,4,15,4,13
238,0,0,14,13,5,4,16,4,13
239,0,0,14,13,5,4,15,5,12
240,0,0,15,12,5,4,15,5,12
241,0,0,15,12,5,5,16,5,12
242,0,0,13,12,6,5,16,5,12
243,0,0,13,12,6,6,17,5,13
244,0,0,14,10,6,8,16,5,14
245,0,0,14,10,6,8,17,5,14
246,0,0,14,10,5,9,17,5,14
247,0,0,13,11,4,8,18,5,13
248,0,0,13,11,5,8,19,5,12
249,0,0,12,12,5,8,18,5,13
250,0,0,13,11,5,7,17,4,13
251,0,0,13,11,5,8,17,4,13
252,0,0,13,11,5,8,18,5,13
253,0,0,12,11,5,8,17,6,13
254,0,0,12,11,6,8,17,5,13
255,0,0,12,11,6,9,18,5,13
256,0,0,12,11,6,9,17,6,13
257,0,0,12,11,6,9,16,7,12
258,0,0,12,12,5,8,16,7,11
259,0,0,12,12,5,7,17,7,11
260,0,0,12,14,4,7,16,7,11
261,0,0,11,14,4,7,16,7,11
262,0,0,11,13,4,7,16,7,11
263,0,0,12,13,4,7,16,7,11
264,0,0,12,13,6,8,18,7,11
265,0,0,12,13,6,8,19,7,11
266,0,0,11,13,6,8,17,7,11
267,0,0,11,14,6,8,17,7,11
268,0,0,12,14,6,8,17,7,12
269,0,0,13,14,6,9,16,8,12
270,0,0,12,13,6,9,18,8,13
271,0,0,12,13,6,9,19,8,12
272,0,0,12,16,6,8,19,8,12
273,0,0,12,16,6,7,19,7,12
274,0,0,12,15,6,7,20,7,15
275,0,0,12,16,6,7,21,7,15
276,0,0,11,17,6,7,20,8,15
277,0,0,11,18,6,7,22,8,15
278,0,0,11,17,6,7,24,8,16
279,0,0,11,18,6,7,24,8,16
280,0,0,11,19,6,8,25,8,16
281,0,0,11,19,6,8,25,8,17
282,0,0,11,18,6,7,25,8,17
283,0,0,13,17,6,7,27,8,19
284,0,0,13,16,6,7,27,8,19
285,0,0,13,14,6,7,28,8,18
286,0,0,13,15,6,7,27,8,18
287,0,0,13,15,6,6,25,7,19
288,0,0,13,15,6,6,26,7,20
289,0,0,13,18,6,6,24,7,21
290,0,0,13,19,6,7,23,6,21
291,0,0,13,19,6,7,20,6,20
292,0,0,12,19,6,8,22,5,19
293,0,0,12,19,6,8,22,5,18
294,0,0,12,18,6,8,24,5,17
295,0,0,13,18,6,7,24,5,17
296,0,0,12,18,6,7,23,5,16
297,0,0,12,18,6,7,21,5,17
298,0,0,12,18,6,7,21,5,17
299,0,0,13,18,6,7,22,5,18
300,0,0,14,18,6,8,22,5,18
301,0,0,14,19,7,8,22,4,18
302,0,0,14,19,6,8,23,4,17
303,0,0,14,19,6,8,23,4,17
304,0,0,13,19,4,8,24,4,16
305,0,0,13,20,5,8,25,4,16
306,0,0,12,20,4,8,23,4,14
307,0,0,11,19,5,8,24,4,14
308,0,0,11,19,5,7,24,4,15
309,0,0,12,18,5,6,25,4,16
310,0,0,11,19,5,6,26,4,16
311,0,0,11,19,5,6,26,5,14
312,0,0,11,19,5,6,26,5,14
313,0,0,10,20,4,5,26,5,14
314,0,0,10,20,4,4,27,5,14
315,0,0,10,20,4,4,28,5,14
316,0,0,11,20,4,4,28,5,14
317,0,0,12,19,6,4,29,5,14
318,0,0,11,19,6,4,27,5,14
319,0,0,10,18,6,4,27,5,14
320,0,0,8,19,6,4,27,4,14
321,0,0,9,20,6,4,26,4,13
322,0,0,9,20,6,4,27,5,13
323,0,0,9,19,6,4,28,6,12
324,0,0,9,19,6,4,30,7,12
325,0,0,10,18,4,4,30,7,11
326,0,0,10,18,4,4,31,7,11
327,0,0,10,18,4,4,31,7,10
328,0,0,10,16,4,4,30,7,9
329,0,0,10,16,4,4,31,6,9
330,0,0,9,14,4,4,30,6,9
331,0,0,10,13,4,4,30,6,9
332,0,0,10,12,4,4,28,6,11
333,0,0,10,11,4,4,28,7,12
334,0,0,10,11,4,4,28,8,12
335,0,0,9,11,3,4,28,7,13
336,0,0,9,11,3,4,27,7,13
337,0,0,9,12,3,4,28,7,13
338,0,0,10,12,3,4,28,7,13
339,0,0,10,13,3,4,29,7,13
340,0,0,8,13,2,4,28,7,13
341,0,0,10,16,2,4,28,7,13
342,0,0,10,15,2,4,28,7,13
343,0,0,12,14,2,4,28,7,13
344,0,0,11,13,2,3,28,8,11
345,0,0,12,11,2,4,26,7,11
346,0,0,12,12,2,4,25,6,10
347,0,0,12,11,3,4,25,6,10
348,0,0,12,10,3,4,24,6,10
349,0,0,11,10,3,4,24,5,12
350,0,0,11,9,3,4,23,4,12
351,0,0,11,11,3,4,24,4,13
352,0,0,11,11,3,4,24,4,15
353,0,0,10,11,3,4,24,4,15
354,0,0,10,11,3,4,23,4,14
355,0,0,9,11,3,4,24,4,14
356,0,0,9,11,3,4,25,4,13
357,0,0,8,11,3,4,25,4,11
358,0,0,7,11,3,4,26,4,12
359,0,0,7,11,4,4,26,4,13
360,0,0,7,12,4,4,25,4,12
361,0,0,7,10,3,4,26,4,12
362,0,0,6,10,4,4,26,4,13
363,0,0,6,10,4,4,25,4,14
364,0,0,6,10,5,5,26,5,14
365,0,0,7,11,5,5,26,5,13
366,0,0,8,12,5,5,27,5,13
367,0,0,9,12,5,4,25,4,13
368,0,0,10,13,5,4,25,4,13
369,0,0,10,13,5,4,24,4,14
370,0,0,9,13,5,4,24,4,14
371,0,0,9,14,5,3,27,6,14
372,0,0,10,14,5,3,28,5,14
373,0,0,10,14,5,3,28,5,13
374,0,0,9,15,5,3,28,5,12
375,0,0,10,15,5,3,28,5,12
376,0,0,10,15,5,3,27,5,13
377,0,0,10,15,5,3,27,5,13
378,0,0,9,15,6,3,28,5,13
379,0,0,10,15,6,4,29,5,16
380,0,0,10,14,6,4,27,4,16
381,0,0,11,16,6,4,24,4,15
382,0,0,11,16,6,4,23,4,17
383,0,0,11,17,6,4,22,5,17
384,0,0,11,17,6,4,23,5,17
385,0,0,11,18,4,4,24,5,20
386,0,0,12,15,4,4,24,5,19
387,0,0,13,16,4,5,24,5,20
388,0,0,14,17,4,5,23,5,20
389,0,0,14,18,5,4,22,5,20
390,0,0,15,19,5,4,21,5,20
391,0,0,14,19,5,5,21,5,20
392,0,0,15,20,6,5,21,6,19
393,0,0,14,19,5,5,21,6,18
394,0,0,15,19,6,6,23,6,15
395,0,0,15,18,6,6,24,6,15
396,0,0,14,17,6,5,24,6,15
397,0,0,15,17,5,6,22,6,15
398,0,0,14,16,5,5,22,6,15
399,0,0,14,16,5,5,23,5,15
400,0,0,16,18,5,5,22,5,13
401,0,0,15,18,4,5,23,5,13
402,0,0,14,19,4,5,24,6,14
403,0,0,13,19,4,6,24,6,14
404,0,0,12,19,5,6,24,6,15
405,0,0,12,18,5,5,25,6,15
406,0,0,12,18,5,5,25,6,15
407,0,0,12,17,6,5,24,6,16
408,0,0,12,17,6,6,25,6,15
409,0,0,12,16,5,6,26,6,14
410,0,0,13,17,5,6,27,6,14
411,0,0,13,18,5,6,29,6,14
412,0,0,13,16,5,6,28,6,15
413,0,0,13,17,4,6,29,6,16
414,0,0,14,17,4,6,27,6,16
415,0,0,13,17,4,5,26,6,17
416,0,0,13,17,4,5,26,6,17
417,0,0,12,16,4,5,29,8,17
418,0,0,12,16,4,5,28,8,18
419,0,0,11,15,4,5,28,8,16
420,0,0,11,15,5,5,28,7,16
421,0,0,11,15,5,5,27,6,14
422,0,0,11,15,5,5,27,5,13
423,0,0,10,13,5,5,27,5,12
424,0,0,10,13,5,6,27,6,13
425,0,0,10,12,5,5,29,6,13
426,0,0,10,13,5,5,29,6,14
427,0,0,11,12,5,5,30,6,14
428,0,0,11,12,4,4,30,6,14
429,0,0,11,12,4,4,31,7,13
430,0,0,10,12,4,4,29,7,13
431,0,0,10,12,5,4,28,7,14
432,0,0,10,12,5,4,29,7,14
433,0,0,11,12,5,3,30,8,13
434,0,0,10,12,5,3,30,8,14
435,0,0,9,12,5,3,28,7,14
436,0,0,8,13,4,3,28,7,14
437,0,0,8,14,4,3,28,7,12
438,0,0,8,14,4,3,27,6,11
439,0,0,8,15,4,3,25,6,12
440,0,0,8,13,4,3,25,6,12
441,0,0,8,13,4,3,24,6,12
442,0,0,10,13,4,3,26,6,12
443,0,0,9,13,4,3,28,6,13
444,0,0,9,12,4,4,28,6,12
445,0,0,7,12,5,4,29,6,12
446,0,0,7,12,5,4,29,6,11
447,0,0,7,12,6,4,30,6,10
448,0,0,7,11,6,4,30,6,10
449,0,0,7,11,6,3,30,6,11
450,0,0,6,11,6,3,27,5,12
451,0,0,8,12,7,3,26,5,12
452,0,0,7,13,7,3,26,4,11
453,0,0,8,13,7,3,25,4,10
454,0,0,10,11,6,2,24,4,10
455,0,0,10,10,7,2,26,4,10
456,0,0,9,11,7,2,26,4,9
457,0,0,9,11,7,3,25,4,9
458,0,0,9,11,7,3,24,3,9
459,0,0,9,10,7,3,25,3,9
460,0,0,8,8,6,2,25,2,8
461,0,0,8,8,6,1,26,2,8
462,0,0,8,8,6,2,26,2,8
463,0,0,8,9,6,2,25,2,8
464,0,0,8,9,6,2,21,2,8
465,0,0,8,9,6,2,20,2,8
466,0,0,8,8,6,2,21,2,8
467,0,0,7,8,6,2,21,2,8
468,0,0,7,9,6,1,22,2,8
469,0,0,7,10,6,1,19,2,8
470,0,0,7,9,5,1,16,2,7
471,0,0,8,9,5,2,16,2,7
472,0,0,7,10,5,2,16,2,7
473,0,0,8,10,5,2,16,2,7
474,0,0,9,11,7,2,14,2,7
475,0,0,9,11,7,2,16,1,7
476,0,0,8,11,8,2,13,1,7
477,0,0,8,11,8,2,12,1,7
478,0,0,8,11,8,2,12,1,7
479,0,0,8,13,8,2,12,1,7
480,0,0,9,12,8,2,12,1,7
481,0,0,11,11,8,2,13,1,7
482,0,0,11,13,8,3,12,1,7
483,0,0,11,13,8,3,11,1,7
484,0,0,12,13,7,3,11,2,7
485,0,0,13,13,6,3,11,2,7
486,0,0,11,13,7,3,11,2,8
487,0,0,10,13,7,3,12,2,8
488,0,0,9,13,7,3,11,2,8
489,0,0,9,13,7,3,12,3,8
490,0,0,9,14,7,3,13,3,8
491,0,0,9,14,6,3,15,3,9
492,0,0,9,16,5,3,15,4,10
493,0,0,10,16,5,3,17,4,10
494,0,0,11,17,7,3,18,4,10
495,0,0,12,16,6,3,20,4,9
496,0,0,11,17,6,3,20,4,9
497,0,0,11,15,6,3,19,4,8
498,0,0,11,15,6,4,17,3,9
499,0,0,12,15,6,3,17,3,9
500,0,0,11,16,6,3,16,3,9
501,0,0,10,16,5,3,16,4,11
502,0,0,11,16,5,3,21,4,9
503,0,0,13,14,5,3,20,5,8
504,0,0,13,15,5,3,18,5,8
505,0,0,12,15,5,3,19,6,10
506,0,0,13,15,5,2,19,6,10
507,0,0,13,16,5,2,19,7,11
508,0,0,13,17,5,2,20,6,11
509,0,0,14,17,4,1,19,6,10
510,0,0,13,16,4,2,19,6,11
511,0,0,10,16,4,1,16,6,13
512,0,0,9,16,4,1,18,6,13
513,0,0,8,16,4,2,19,6,13
514,0,0,8,16,4,2,21,6,12
515,0,0,8,17,4,2,21,5,12
516,0,0,8,18,4,3,20,6,12
517,0,0,8,17,4,2,18,5,13
518,0,0,8,17,4,2,20,5,13
519,0,0,8,15,3,2,19,4,13
520,0,0,8,14,3,2,20,4,13
521,0,0,8,15,3,2,20,4,13
522,0,0,8,16,3,1,22,4,13
523,0,0,8,16,3,2,22,5,14
524,0,0,8,15,3,1,23,7,13
525,0,0,8,14,3,1,21,6,13
526,0,0,8,14,3,1,22,6,13
527,0,0,6,14,3,1,23,6,13
528,0,0,5,14,3,2,25,6,12
529,0,0,4,14,3,2,23,5,10
530,0,0,4,14,3,2,25,5,9
531,0,0,4,14,3,2,25,5,7
532,0,0,6,16,3,2,25,5,7
533,0,0,7,15,3,3,23,5,7
534,0,0,9,15,3,3,22,3,7
535,0,0,10,15,3,3,23,3,7
536,0,0,10,15,2,3,23,2,7
537,0,0,10,16,2,1,21,2,6
538,0,0,10,15,3,1,20,2,7
539,0,0,12,13,3,1,19,2,7
540,0,0,12,14,3,1,21,2,7
541,0,0,12,14,3,1,20,2,7
542,0,0,12,14,3,2,22,2,7
543,0,0,13,13,3,2,21,2,6
544,0,0,12,14,3,2,23,2,8
545,0,0,12,14,3,2,23,2,9
546,0,0,13,14,4,2,23,2,8
547,0,0,13,13,4,3,23,2,8
548,0,0,14,12,4,3,22,2,7
549,0,0,14,13,5,3,23,2,7
550,0,0,14,13,5,3,20,1,6
551,0,0,12,12,5,3,19,1,6
552,0,0,11,12,5,3,20,1,5
553,0,0,11,12,5,3,19,1,5
554,0,0,12,13,5,3,20,1,5
555,0,0,12,14,5,3,19,1,5
556,0,0,11,15,4,3,20,1,6
557,0,0,12,15,3,3,19,1,6
558,0,0,13,16,3,3,20,1,6
559,0,0,12,15,3,4,18,1,5
560,0,0,13,14,4,4,18,1,5
561,0,0,13,15,4,4,17,0,5
562,0,0,12,14,3,4,15,0,5
563,0,0,13,14,2,5,15,0,4
564,0,0,13,14,2,5,16,0,4
565,0,0,12,14,2,5,15,0,4
566,0,0,12,14,2,5,14,1,3
567,0,0,11,12,2,5,16,1,3
568,0,0,11,12,2,6,16,1,3
569,0,0,11,11,2,6,16,1,2
570,0,0,12,12,2,6,18,1,1
571,0,0,12,13,2,6,19,1,1
572,0,0,12,13,1,6,19,1,1
573,0,0,12,14,1,6,20,1,1
574,0,0,12,14,2,5,20,1,2
575,0,0,11,13,2,5,22,1,2
576,0,0,14,12,2,5,22,2,3
577,0,0,11,13,2,5,23,2,3
578,0,0,12,14,3,5,22,2,3
579,0,0,12,15,4,5,21,2,2
580,0,0,11,16,4,5,19,2,2
581,0,0,11,17,4,5,21,2,2
582,0,0,14,18,4,4,21,2,2
583,0,0,11,17,4,4,18,4,2
584,0,0,11,19,4,5,22,4,2
585,0,0,13,22,3,5,22,4,2
586,0,0,11,23,3,5,23,4,2
587,0,0,8,22,3,5,22,4,2
588,0,0,9,22,3,5,24,4,3
589,0,0,10,21,3,5,24,3,3
590,0,0,10,22,3,5,25,3,3
591,0,0,10,20,3,5,25,2,4
592,0,0,11,19,3,4,25,2,3
593,0,0,12,20,3,4,23,2,2
594,0,0,13,20,3,4,23,2,2
595,0,0,14,20,3,3,19,2,2
596,0,0,15,17,3,3,17,0,2
597,0,0,17,18,3,4,17,0,2
598,0,0,17,16,3,4,17,0,2
599,0,0,16,17,2,4,16,0,2
600,0,0,19,18,3,4,17,0,2
601,0,0,18,19,3,4,19,1,2
602,0,0,18,17,3,4,18,1,4
603,0,0,17,17,3,4,20,1,5
604,0,0,17,17,3,4,19,1,4
605,0,0,14,17,3,4,18,1,4
606,0,0,13,17,3,3,20,1,4
607,0,0,13,16,3,3,17,1,4
608,0,0,12,17,3,3,15,1,3
609,0,0,13,17,3,3,16,1,4
610,0,0,14,16,2,3,17,1,4
611,0,0,15,14,2,3,15,1,4
612,0,0,14,13,3,4,15,2,4
613,0,0,15,12,3,3,16,2,3
614,0,0,15,12,3,3,14,2,3
615,0,0,15,13,3,3,14,2,4
616,0,0,13,14,3,3,12,2,4
617,0,0,15,15,3,3,12,2,4
618,0,0,14,15,3,3,13,2,5
619,0,0,13,13,3,3,11,2,6
620,0,0,14,12,3,3,11,2,5
621,0,0,12,12,2,2,11,2,5
622,0,0,13,10,2,2,13,2,5
623,0,0,15,11,2,2,13,0,5
624,0,0,13,10,1,2,12,0,6
625,0,0,13,11,2,2,13,0,6
626,0,0,15,12,2,1,14,0,6
627,0,0,14,12,2,2,16,1,6
628,0,0,13,13,2,2,17,1,6
629,0,0,13,13,2,2,18,1,4
630,0,0,11,12,2,3,18,1,3
631,0,0,11,9,1,3,17,1,2
632,0,0,10,13,1,3,16,1,2
633,0,0,9,15,1,2,16,1,2
634,0,0,11,14,1,2,16,1,2
635,0,0,10,12,1,2,14,1,2
636,0,0,10,13,1,2,13,1,3
637,0,0,10,13,1,2,14,1,3
638,0,0,10,13,1,2,17,1,3
639,0,0,11,12,1,2,19,1,3
640,0,0,10,12,1,2,19,1,4
641,0,0,10,13,1,2,16,1,4
642,0,0,10,13,1,2,18,1,4
643,0,0,10,13,1,3,16,1,5
644,0,0,11,13,1,3,16,1,5
645,0,0,10,13,1,3,19,2,5
646,0,0,10,13,1,3,19,2,5
647,0,0,10,12,1,3,20,3,5
648,0,0,8,11,1,2,20,3,5
649,0,0,6,13,1,2,21,3,5
650,0,0,6,14,1,1,21,3,6
651,0,0,5,15,1,1,23,3,5
652,0,0,5,15,1,1,21,4,5
653,0,0,5,16,1,1,22,4,3
654,0,0,7,15,1,1,23,5,3
655,0,0,7,14,1,1,24,5,3
656,0,0,7,14,1,2,25,5,2
657,0,0,7,14,1,2,24,5,1
658,0,0,7,13,1,2,24,4,1
659,0,0,6,16,1,3,23,4,1
660,0,0,6,16,1,3,25,5,2
661,0,0,5,17,1,3,24,5,2
662,0,0,6,19,1,3,22,4,2
663,0,0,6,19,2,3,18,4,2
664,0,0,6,19,2,3,21,4,3
665,0,0,6,19,2,3,20,4,3
666,0,0,6,18,2,3,19,3,3
667,0,0,7,20,2,2,20,2,3
668,0,0,6,17,2,2,19,2,3
669,0,0,6,17,2,2,21,2,3
670,0,0,5,17,3,2,18,2,3
671,0,0,5,20,3,2,20,2,4
672,0,0,4,21,3,1,22,1,4
673,0,0,4,21,3,1,24,1,3
674,0,0,6,20,3,1,23,2,3
675,0,0,7,20,3,1,22,2,2
676,0,0,6,20,2,0,22,2,2
677,0,0,6,19,2,0,21,2,2
678,0,0,8,19,2,0,23,2,2
679,0,0,8,18,2,0,25,2,3
680,0,0,9,20,2,0,25,2,3
681,0,0,11,18,2,0,24,2,2
682,0,0,11,18,2,0,22,3,2
683,0,0,11,17,2,0,20,3,3
684,0,0,11,18,2,0,20,2,2
685,0,0,10,18,2,0,18,3,2
686,0,0,8,18,2,0,22,3,2
687,0,0,8,19,2,0,20,3,3
688,0,0,8,17,2,0,21,3,3
689,0,0,10,19,3,0,23,3,4
690,0,0,10,20,3,0,22,4,4
691,0,0,15,20,4,0,22,4,4
692,0,0,14,18,4,0,21,4,4
693,0,0,16,18,4,0,21,3,4
694,0,0,17,17,4,0,21,3,4
