update,EQU count,XOR count,NOR count,ANDN count,OR count,ORN count,AND count,NAND count,NOT count
73,0,0,8,9,4,7,13,5,4
74,0,0,9,9,4,7,13,5,4
75,0,0,9,9,4,7,13,5,4
76,0,0,9,9,4,6,13,5,4
77,0,0,9,9,4,6,13,5,4
78,0,0,9,9,4,6,13,5,5
79,0,0,9,9,4,6,15,5,5
80,0,0,11,9,4,6,16,5,6
81,0,0,11,9,4,6,16,5,6
82,0,0,12,9,4,6,15,6,6
83,0,0,12,10,4,7,14,6,7
84,0,0,12,10,5,7,15,6,7
85,0,0,12,10,5,7,16,6,7
86,0,0,12,10,5,7,16,6,7
87,0,0,13,10,5,7,17,6,7
88,0,0,13,11,5,7,17,6,7
89,0,0,12,11,5,7,18,6,8
90,0,0,12,11,5,7,18,6,8
91,0,0,12,11,5,7,18,6,8
92,0,0,12,11,5,7,18,6,8
93,0,0,12,11,5,6,17,6,9
94,0,0,12,11,5,6,17,6,9
95,0,0,12,12,5,6,17,6,10
96,0,0,12,12,5,6,17,6,9
97,0,0,12,12,5,6,16,6,9
98,0,0,12,12,5,5,17,6,9
99,0,0,12,12,5,5,18,6,10
100,0,0,12,12,5,5,18,6,10
101,0,0,12,12,5,5,18,6,11
102,0,0,11,12,5,5,19,6,12
103,0,0,11,12,5,5,19,6,12
104,0,0,12,13,5,5,19,6,12
105,0,0,12,13,5,5,18,6,12
106,0,0,10,12,4,6,17,6,12
107,0,0,10,12,4,6,17,6,10
108,0,0,10,12,4,6,17,6,10
109,0,0,10,12,4,6,17,6,10
110,0,0,10,12,4,6,17,6,10
111,0,0,10,12,4,6,17,6,10
112,0,0,10,11,4,6,17,6,11
113,0,0,10,11,4,6,19,6,11
114,0,0,10,11,4,6,21,6,11
115,0,0,10,11,4,6,22,6,11
116,0,0,10,10,4,6,21,6,11
117,0,0,10,10,4,6,20,6,11
118,0,0,10,10,4,6,21,6,11
119,0,0,10,8,4,6,21,6,12
120,0,0,10,7,3,6,21,6,13
121,0,0,10,7,3,6,21,6,13
122,0,0,10,7,3,7,21,6,14
123,0,0,10,7,3,8,22,6,14
124,0,0,10,7,3,8,22,6,14
125,0,0,10,9,3,8,22,6,14
126,0,0,10,9,3,8,22,6,14
127,0,0,10,9,3,8,22,6,14
128,0,0,10,9,3,8,22,6,15
129,0,0,10,9,3,8,23,6,15
130,0,0,10,10,3,8,23,6,15
131,0,0,10,10,3,8,25,6,14
132,0,0,10,10,3,8,24,6,15
133,0,0,10,11,3,8,24,6,15
134,0,0,10,10,4,8,23,5,15
135,0,0,10,9,4,8,23,5,15
136,0,0,10,9,4,8,24,5,14
137,0,0,9,8,4,8,24,5,14
138,0,0,9,8,4,8,24,5,14
139,0,0,9,8,4,8,25,5,14
140,0,0,10,8,4,8,25,5,14
141,0,0,10,8,4,8,25,5,14
142,0,0,10,8,4,8,25,5,14
143,0,0,9,8,4,8,24,5,15
144,0,0,9,8,4,8,24,5,15
145,0,0,10,8,4,8,24,5,15
146,0,0,11,9,4,8,24,5,14
147,0,0,11,9,5,8,23,4,14
148,0,0,11,9,6,8,23,4,13
149,0,0,12,9,6,8,24,4,13
150,0,0,12,9,6,7,24,4,13
151,0,0,12,9,6,7,23,4,12
152,0,0,13,11,6,7,23,4,12
153,0,0,13,11,5,7,23,5,12
154,0,0,12,11,6,7,23,5,12
155,0,0,11,10,5,7,23,5,13
156,0,0,11,10,5,7,23,5,11
157,0,0,11,9,5,7,24,5,11
158,0,0,11,9,5,7,25,5,10
159,0,0,12,9,5,7,25,5,10
160,0,0,13,9,5,7,24,5,10
161,0,0,13,8,5,7,24,4,10
162,0,0,13,8,5,7,24,4,9
163,0,0,13,9,5,8,23,4,9
164,0,0,13,10,5,9,23,4,10
165,0,0,13,12,5,10,24,4,10
166,0,0,13,12,5,10,23,4,10
167,0,0,13,12,5,10,20,4,10
168,0,0,13,12,5,10,21,4,10
169,0,0,13,12,5,10,22,4,10
170,0,0,13,12,5,10,22,4,10
171,0,0,13,12,5,11,23,5,12
172,0,0,12,12,5,11,23,5,11
173,0,0,12,11,5,11,23,6,11
174,0,0,11,12,5,11,24,7,10
175,0,0,11,12,5,11,23,7,10
176,0,0,11,12,6,10,24,7,10
177,0,0,12,12,6,10,25,7,10
178,0,0,12,12,6,10,24,7,10
179,0,0,12,12,6,10,24,7,9
180,0,0,12,12,6,10,24,7,9
181,0,0,12,12,6,10,24,7,9
182,0,0,11,13,7,10,23,7,8
183,0,0,11,13,7,10,21,7,8
184,0,0,11,13,7,10,21,7,8
185,0,0,11,13,7,10,24,7,8
186,0,0,11,13,8,9,23,7,9
187,0,0,11,13,8,9,23,7,9
188,0,0,11,14,8,9,24,7,9
189,0,0,10,15,8,9,25,7,9
190,0,0,11,14,8,9,26,7,9
191,0,0,11,14,8,9,26,7,9
192,0,0,11,14,8,9,26,7,9
193,0,0,11,14,8,9,26,7,9
194,0,0,11,14,7,9,27,6,10
195,0,0,10,13,7,9,27,6,10
196,0,0,10,13,7,9,26,6,11
197,0,0,10,13,7,9,26,6,10
198,0,0,10,14,8,9,25,6,11
199,0,0,11,15,9,9,26,6,11
200,0,0,11,15,9,9,25,7,11
201,0,0,12,15,9,9,25,7,11
202,0,0,12,14,9,8,25,7,12
203,0,0,12,16,9,8,25,7,12
204,0,0,12,16,9,8,24,7,11
205,0,0,12,16,9,9,24,7,11
206,0,0,12,16,9,9,25,8,11
207,0,0,10,16,9,9,24,6,10
208,0,0,11,18,9,9,24,6,10
209,0,0,11,18,9,9,23,6,10
210,0,0,9,18,7,8,23,7,10
211,0,0,9,19,7,8,24,6,10
212,0,0,10,19,7,8,25,5,11
213,0,0,10,20,7,8,24,5,11
214,0,0,10,20,8,9,25,5,11
215,0,0,10,20,8,9,26,5,11
216,0,0,10,19,9,9,26,5,11
217,0,0,9,19,8,9,26,3,11
218,0,0,9,19,8,8,25,3,10
219,0,0,9,20,8,8,25,3,9
220,0,0,9,19,8,8,24,3,9
221,0,0,9,19,8,8,24,3,9
222,0,0,10,19,8,8,23,3,10
223,0,0,10,18,7,8,24,3,10
224,0,0,11,18,7,8,24,3,10
225,0,0,11,18,6,8,25,3,11
226,0,0,11,18,6,8,26,3,10
227,0,0,11,18,6,8,27,3,10
228,0,0,10,17,6,8,27,3,10
229,0,0,10,18,6,8,27,3,11
230,0,0,9,18,6,8,27,3,11
231,0,0,8,17,6,8,26,3,11
232,0,0,8,17,6,8,26,3,12
233,0,0,9,14,6,8,26,3,12
234,0,0,9,14,6,9,26,3,12
235,0,0,9,14,7,9,25,3,11
236,0,0,8,14,7,9,24,3,12
237,0,0,7,15,7,9,24,4,12
238,0,0,9,15,7,9,24,4,12
239,0,0,9,14,7,10,25,4,11
240,0,0,8,15,7,10,25,4,11
241,0,0,8,14,7,10,25,4,11
242,0,0,8,15,7,10,27,4,10
243,0,0,8,15,7,10,27,4,11
244,0,0,8,15,6,10,27,4,11
245,0,0,8,14,6,9,27,4,11
246,0,0,9,14,6,8,26,4,11
247,0,0,9,14,6,8,25,4,10
248,0,0,9,14,6,8,25,4,11
249,0,0,9,14,5,8,24,4,11
250,0,0,9,15,5,8,24,4,12
251,0,0,9,15,5,8,23,4,12
252,0,0,9,15,5,9,25,4,12
253,0,0,9,16,5,9,25,4,13
254,0,0,9,16,5,9,25,4,12
255,0,0,9,16,6,9,24,4,12
256,0,0,9,15,5,9,25,4,12
257,0,0,8,15,5,10,28,4,12
258,0,0,8,15,5,10,29,4,13
259,0,0,8,16,5,10,30,4,14
260,0,0,8,17,5,10,32,4,15
261,0,0,9,17,5,10,33,4,15
262,0,0,9,16,6,9,32,4,15
263,0,0,9,16,6,9,31,4,16
264,0,0,9,16,6,9,31,4,16
265,0,0,9,15,6,9,30,4,16
266,0,0,9,13,6,9,31,4,16
267,0,0,9,14,5,9,29,3,16
268,0,0,9,15,5,9,29,3,15
269,0,0,8,15,4,9,30,3,15
270,0,0,8,15,4,9,29,3,15
271,0,0,8,14,4,8,30,3,16
272,0,0,7,14,4,8,31,3,16
273,0,0,6,16,4,8,30,3,16
274,0,0,6,15,4,8,30,3,16
275,0,0,5,15,4,7,30,3,16
276,0,0,5,15,5,7,29,4,17
277,0,0,5,17,5,7,31,4,17
278,0,0,5,16,6,7,30,4,17
279,0,0,4,16,6,7,31,4,17
280,0,0,5,15,6,7,33,4,17
281,0,0,5,15,6,7,33,4,17
282,0,0,5,15,6,7,32,4,17
283,0,0,5,15,7,7,32,3,17
284,0,0,5,14,7,7,35,3,17
285,0,0,6,14,7,7,33,3,17
286,0,0,6,14,8,8,34,3,17
287,0,0,5,15,9,8,34,3,17
288,0,0,5,15,9,7,32,4,17
289,0,0,6,14,9,7,30,4,17
290,0,0,6,15,9,7,29,4,17
291,0,0,7,14,9,8,30,4,18
292,0,0,7,15,9,7,29,4,17
293,0,0,7,14,9,6,30,4,18
294,0,0,7,14,9,5,32,4,19
295,0,0,8,14,9,5,30,4,19
296,0,0,7,14,9,5,30,4,18
297,0,0,7,14,9,5,31,4,17
298,0,0,6,13,9,5,31,4,17
299,0,0,7,15,9,5,32,4,17
300,0,0,8,15,9,6,32,4,17
301,0,0,8,14,7,6,32,4,17
302,0,0,9,14,6,6,32,3,16
303,0,0,9,13,6,6,32,4,15
304,0,0,9,14,6,5,32,5,15
305,0,0,10,14,6,5,30,5,15
306,0,0,10,14,6,5,30,5,15
307,0,0,11,13,5,5,31,5,15
308,0,0,11,13,5,5,29,5,15
309,0,0,11,13,5,5,29,5,15
310,0,0,11,12,5,5,28,5,15
311,0,0,11,12,5,5,26,5,15
312,0,0,11,13,5,5,28,5,14
313,0,0,10,13,6,5,30,5,14
314,0,0,10,14,6,5,30,5,14
315,0,0,10,15,6,5,30,5,15
316,0,0,9,15,6,5,30,5,14
317,0,0,9,15,6,6,30,6,14
318,0,0,9,14,6,6,30,5,15
319,0,0,9,14,6,6,30,5,15
320,0,0,9,15,6,6,30,5,14
321,0,0,9,15,5,6,29,5,14
322,0,0,9,14,5,4,29,5,13
323,0,0,9,13,5,3,26,5,13
324,0,0,9,13,5,3,25,6,14
325,0,0,9,13,5,3,25,6,15
326,0,0,9,13,4,3,24,6,13
327,0,0,9,12,4,3,25,6,13
328,0,0,8,13,4,3,25,6,13
329,0,0,8,13,4,3,25,6,12
330,0,0,8,12,4,3,27,6,11
331,0,0,8,12,4,3,27,6,11
332,0,0,9,12,4,3,26,5,13
333,0,0,10,13,4,3,27,4,13
334,0,0,9,12,5,3,27,5,13
335,0,0,10,11,5,3,26,5,12
336,0,0,10,12,5,3,26,5,12
337,0,0,8,12,5,3,26,5,12
338,0,0,8,12,5,3,26,5,12
339,0,0,8,12,5,3,27,5,14
340,0,0,8,12,4,2,25,5,15
341,0,0,8,12,4,2,26,5,16
342,0,0,8,12,4,2,26,5,15
343,0,0,8,13,4,2,26,5,16
344,0,0,8,13,4,2,24,5,16
345,0,0,8,13,4,2,24,4,18
346,0,0,8,13,5,2,25,4,19
347,0,0,7,15,5,2,25,4,19
348,0,0,6,15,5,3,25,3,20
349,0,0,6,16,5,3,24,3,21
350,0,0,7,16,5,3,22,4,20
351,0,0,7,17,5,3,22,4,20
352,0,0,7,17,5,4,21,4,20
353,0,0,6,17,5,4,21,4,20
354,0,0,6,18,5,3,19,3,20
355,0,0,6,18,5,4,19,3,18
356,0,0,6,18,5,4,17,3,18
357,0,0,6,18,5,3,17,3,16
358,0,0,6,16,5,3,17,4,14
359,0,0,7,16,5,3,17,4,14
360,0,0,5,16,5,3,16,4,15
361,0,0,5,16,5,4,16,4,14
362,0,0,5,16,5,3,16,4,14
363,0,0,5,16,5,3,16,4,14
364,0,0,5,15,5,3,17,5,14
365,0,0,5,16,6,3,20,5,15
366,0,0,6,16,6,3,20,5,15
367,0,0,7,15,6,3,22,5,17
368,0,0,7,14,6,3,25,5,16
369,0,0,8,12,7,3,26,4,15
370,0,0,9,13,7,3,28,4,16
371,0,0,10,13,7,3,28,4,16
372,0,0,10,13,7,3,28,5,17
373,0,0,10,14,6,3,27,5,17
374,0,0,10,14,6,3,27,5,17
375,0,0,10,14,6,3,28,6,16
376,0,0,9,14,6,3,27,6,16
377,0,0,9,13,6,4,28,6,18
378,0,0,9,13,6,4,30,6,15
379,0,0,8,15,6,4,28,6,14
380,0,0,8,16,6,5,28,5,11
381,0,0,7,16,6,5,28,5,10
382,0,0,6,16,5,5,28,5,10
383,0,0,7,15,5,5,27,5,10
384,0,0,6,16,4,5,26,5,9
385,0,0,6,15,4,4,25,6,8
386,0,0,7,15,5,3,22,6,8
387,0,0,7,16,5,3,22,5,9
388,0,0,7,16,5,3,24,5,9
389,0,0,7,16,5,3,24,5,7
390,0,0,7,16,5,3,24,5,7
391,0,0,6,17,4,3,23,5,7
392,0,0,6,17,4,3,23,5,7
393,0,0,5,16,4,3,22,5,7
394,0,0,5,15,4,3,22,4,7
395,0,0,6,15,4,3,21,4,7
396,0,0,6,15,3,3,20,5,7
397,0,0,7,14,3,3,20,5,7
398,0,0,7,14,4,3,20,5,7
399,0,0,7,14,4,3,21,5,7
400,0,0,6,14,3,3,21,5,7
401,0,0,6,13,3,3,22,5,7
402,0,0,6,13,3,3,22,6,7
403,0,0,6,12,3,3,20,6,7
404,0,0,6,12,4,3,18,7,7
405,0,0,6,12,4,3,19,7,7
406,0,0,7,12,4,3,18,7,7
407,0,0,7,12,4,3,18,7,7
408,0,0,7,12,4,3,19,7,7
409,0,0,7,11,4,3,20,7,6
410,0,0,8,11,4,3,22,7,6
411,0,0,8,11,4,3,21,7,6
412,0,0,8,13,4,3,22,7,8
413,0,0,7,13,4,3,24,7,8
414,0,0,8,13,4,3,26,7,8
415,0,0,10,14,4,3,27,6,8
416,0,0,11,16,5,3,28,6,9
417,0,0,11,16,5,4,29,6,9
418,0,0,12,15,5,4,29,6,8
419,0,0,11,16,4,3,28,6,8
420,0,0,11,15,4,2,28,6,8
421,0,0,11,14,4,2,28,6,8
422,0,0,11,14,5,2,28,6,8
423,0,0,11,12,5,2,30,6,9
424,0,0,11,12,5,2,29,5,9
425,0,0,11,12,5,2,29,5,8
426,0,0,11,14,5,2,29,5,8
427,0,0,10,13,4,2,29,3,8
428,0,0,10,13,4,2,29,4,9
429,0,0,9,12,4,2,28,4,9
430,0,0,9,12,4,3,28,4,9
431,0,0,9,11,4,3,29,4,9
432,0,0,8,11,4,3,30,4,9
433,0,0,8,12,4,5,30,4,9
434,0,0,8,13,4,4,30,4,9
435,0,0,8,13,4,4,30,4,9
436,0,0,8,13,5,4,32,4,9
437,0,0,6,14,5,4,32,4,9
438,0,0,6,15,5,4,30,4,9
439,0,0,6,14,6,4,30,4,9
440,0,0,6,14,6,4,30,4,8
441,0,0,6,13,6,4,29,3,8
442,0,0,4,12,6,4,28,3,8
443,0,0,4,12,6,4,29,2,9
444,0,0,4,12,6,4,27,2,8
445,0,0,3,12,6,4,26,2,8
446,0,0,3,12,6,3,26,2,8
447,0,0,3,13,6,3,27,1,9
448,0,0,3,13,6,4,26,2,9
449,0,0,3,13,6,4,26,2,9
450,0,0,3,12,6,4,26,2,9
451,0,0,3,11,6,4,26,2,9
452,0,0,3,11,6,5,28,2,9
453,0,0,3,11,6,5,28,2,9
454,0,0,3,10,6,5,27,2,10
455,0,0,3,10,6,5,31,2,10
456,0,0,3,11,6,5,27,2,10
457,0,0,3,11,6,5,27,3,9
458,0,0,3,11,6,5,26,3,8
459,0,0,3,11,5,5,25,1,8
460,0,0,3,11,5,5,25,1,8
461,0,0,3,10,5,5,25,1,9
462,0,0,3,10,5,5,25,1,9
463,0,0,4,10,5,5,24,1,9
464,0,0,5,11,6,5,22,1,9
465,0,0,5,11,6,6,22,1,10
466,0,0,5,11,5,6,22,2,8
467,0,0,5,11,5,6,22,3,8
468,0,0,6,12,5,5,22,3,8
469,0,0,6,12,5,5,22,3,10
470,0,0,6,11,6,5,18,3,10
471,0,0,6,12,6,5,18,3,10
472,0,0,6,12,6,5,20,2,11
473,0,0,6,13,6,6,20,2,11
474,0,0,6,15,7,6,21,2,10
475,0,0,6,15,7,6,22,2,10
476,0,0,7,14,7,7,22,2,9
477,0,0,7,11,6,7,20,2,10
478,0,0,9,11,6,7,20,2,10
479,0,0,11,12,6,7,20,2,9
480,0,0,13,11,6,7,20,2,9
481,0,0,13,11,5,7,18,2,8
482,0,0,14,13,5,7,17,2,8
483,0,0,13,13,5,7,16,2,8
484,0,0,10,12,5,7,16,2,9
485,0,0,11,12,5,7,17,2,10
486,0,0,11,12,5,6,20,2,10
487,0,0,11,13,5,4,19,2,10
488,0,0,11,12,4,5,17,2,10
489,0,0,11,12,4,5,17,2,10
490,0,0,11,12,4,5,17,2,10
491,0,0,11,13,4,5,14,2,11
492,0,0,10,13,5,5,14,3,11
493,0,0,8,13,5,5,16,3,12
494,0,0,8,12,5,4,17,3,11
495,0,0,7,12,5,4,18,3,11
496,0,0,7,12,5,4,16,3,11
497,0,0,6,11,5,3,17,3,12
498,0,0,7,11,5,3,16,3,13
499,0,0,8,12,5,2,19,3,12
500,0,0,9,12,5,2,19,3,11
501,0,0,10,10,5,2,22,2,12
502,0,0,10,9,5,3,22,2,13
503,0,0,11,10,5,3,22,1,13
504,0,0,11,12,6,3,22,1,12
505,0,0,10,13,6,4,19,1,12
506,0,0,10,11,6,3,18,1,12
507,0,0,10,11,6,3,19,1,11
508,0,0,9,11,6,3,19,1,11
509,0,0,8,10,5,3,19,0,10
510,0,0,7,10,5,4,18,0,10
511,0,0,5,9,3,4,18,0,9
512,0,0,6,10,3,3,19,0,9
513,0,0,6,10,3,4,19,0,9
514,0,0,6,10,3,3,18,0,9
515,0,0,6,10,1,3,18,0,9
516,0,0,6,8,1,3,17,0,9
517,0,0,5,8,0,3,17,0,10
518,0,0,6,9,0,3,16,0,9
519,0,0,5,8,0,3,15,0,10
520,0,0,6,11,0,3,16,0,10
521,0,0,5,11,0,2,17,0,9
522,0,0,5,12,0,2,18,0,9
523,0,0,5,14,0,2,16,0,9
524,0,0,5,13,0,2,18,0,9
525,0,0,4,12,0,2,20,0,8
526,0,0,4,14,0,2,22,0,8
527,0,0,4,13,0,2,22,0,6
528,0,0,6,14,0,3,21,0,6
529,0,0,6,15,0,3,21,0,5
530,0,0,6,15,0,2,20,0,5
531,0,0,8,17,0,2,21,0,6
532,0,0,8,17,0,2,21,0,5
533,0,0,9,17,0,1,22,1,7
534,0,0,9,16,0,1,24,1,6
535,0,0,9,16,0,1,24,1,6
536,0,0,10,16,0,1,23,1,6
537,0,0,10,15,0,1,22,1,5
538,0,0,10,14,0,1,23,1,5
539,0,0,10,14,1,1,24,1,4
540,0,0,11,12,1,1,25,1,4
541,0,0,11,13,1,1,26,1,4
542,0,0,11,14,1,1,27,1,4
543,0,0,10,15,1,1,28,1,4
544,0,0,10,17,1,0,30,1,4
545,0,0,11,17,1,0,29,1,1
546,0,0,12,15,2,0,27,1,1
547,0,0,13,13,2,0,26,1,1
548,0,0,13,13,2,0,24,1,0
549,0,0,13,10,2,0,23,1,0
550,0,0,14,10,2,0,25,2,0
551,0,0,13,9,2,1,25,2,1
552,0,0,11,10,1,1,26,2,0
553,0,0,10,10,1,1,26,2,1
554,0,0,11,10,1,1,24,3,1
555,0,0,11,9,1,1,23,3,1
556,0,0,9,9,1,1,22,3,1
557,0,0,9,9,1,1,22,3,1
558,0,0,9,8,1,1,20,2,1
559,0,0,9,8,1,1,22,2,1
560,0,0,9,8,1,1,22,2,2
561,0,0,10,6,1,1,22,2,3
562,0,0,11,5,1,1,24,2,3
563,0,0,10,5,1,1,23,2,4
564,0,0,10,6,1,1,22,2,3
565,0,0,9,6,1,1,25,2,3
566,0,0,9,6,1,1,27,1,3
567,0,0,9,6,1,1,25,0,2
568,0,0,7,6,2,1,25,0,2
569,0,0,7,7,2,1,21,0,2
570,0,0,6,7,2,1,21,0,3
571,0,0,6,6,2,1,21,0,3
572,0,0,8,6,2,1,22,0,2
573,0,0,7,6,3,1,21,0,2
574,0,0,10,6,3,1,20,0,3
575,0,0,9,6,3,1,18,0,4
576,0,0,11,7,3,1,19,0,4
577,0,0,11,6,3,1,19,0,4
578,0,0,11,6,3,1,21,0,3
579,0,0,12,7,2,1,20,0,3
580,0,0,11,8,2,2,21,1,3
581,0,0,11,8,1,2,21,1,3
582,0,0,11,7,1,2,22,1,3
583,0,0,12,8,1,2,22,1,3
584,0,0,12,6,1,3,24,1,2
585,0,0,12,6,1,3,26,1,3
586,0,0,10,7,1,3,26,1,3
587,0,0,10,7,1,4,25,1,3
588,0,0,10,6,1,4,25,1,4
589,0,0,10,5,2,4,28,1,3
590,0,0,10,6,3,4,28,1,3
591,0,0,11,8,3,4,26,1,3
592,0,0,12,8,3,4,25,1,3
593,0,0,9,8,3,4,24,1,3
594,0,0,9,9,3,5,21,1,3
595,0,0,10,7,3,5,22,1,3
596,0,0,12,9,2,5,23,1,2
597,0,0,13,9,2,4,24,1,2
598,0,0,13,9,2,4,24,2,2
599,0,0,12,10,2,4,25,2,1
600,0,0,12,11,2,3,24,2,1
601,0,0,11,11,2,3,22,0,1
602,0,0,9,11,2,3,22,1,1
603,0,0,10,11,2,3,21,1,1
604,0,0,9,10,2,3,20,1,1
605,0,0,9,10,2,3,21,1,1
606,0,0,10,12,2,3,22,1,1
607,0,0,8,12,2,2,22,1,1
608,0,0,9,12,2,1,20,1,1
609,0,0,9,14,2,1,21,1,2
610,0,0,9,14,2,1,22,2,2
611,0,0,9,16,2,1,19,1,2
612,0,0,8,16,2,1,19,1,2
613,0,0,8,19,2,1,21,1,2
614,0,0,8,19,1,1,22,1,2
615,0,0,8,18,0,1,21,1,2
616,0,0,7,18,0,1,21,1,2
617,0,0,8,18,1,1,21,1,2
618,0,0,6,18,1,1,18,1,2
619,0,0,6,17,1,1,16,2,2
620,0,0,8,12,2,1,18,2,2
621,0,0,8,13,3,1,17,2,2
622,0,0,9,12,3,1,18,2,2
623,0,0,10,12,2,1,17,2,2
624,0,0,11,13,2,1,18,2,2
625,0,0,11,16,2,1,17,2,2
626,0,0,12,15,2,1,18,2,2
627,0,0,12,13,2,1,17,2,2
628,0,0,11,12,2,1,17,2,2
629,0,0,13,14,2,1,16,2,2
630,0,0,12,13,2,1,17,2,2
631,0,0,10,14,2,1,19,3,2
632,0,0,10,14,1,0,19,3,2
633,0,0,10,16,1,0,19,3,2
634,0,0,10,16,1,0,20,3,2
635,0,0,9,17,1,0,22,3,2
636,0,0,8,16,1,0,22,3,2
637,0,0,8,14,1,0,21,3,2
638,0,0,8,13,1,0,20,3,2
639,0,0,9,13,1,0,18,3,2
640,0,0,9,14,1,0,19,2,2
641,0,0,8,16,0,0,18,2,2
642,0,0,8,18,1,0,21,1,2
643,0,0,9,17,1,0,23,1,3
644,0,0,9,20,1,1,23,1,2
645,0,0,11,21,1,1,24,1,2
646,0,0,12,19,1,1,26,1,2
647,0,0,12,20,1,1,27,1,2
648,0,0,13,20,2,1,25,2,2
649,0,0,14,17,2,1,25,2,2
650,0,0,14,19,2,1,23,1,2
651,0,0,13,16,2,0,20,1,2
652,0,0,13,16,2,0,16,1,2
653,0,0,13,17,2,0,17,1,2
654,0,0,14,16,1,0,17,0,2
655,0,0,14,20,1,0,17,0,2
656,0,0,15,18,1,0,17,0,1
657,0,0,14,19,1,0,17,0,1
658,0,0,12,18,1,1,19,0,1
659,0,0,13,19,1,1,19,0,1
660,0,0,13,20,1,1,19,0,2
661,0,0,12,24,1,1,20,0,2
662,0,0,14,20,1,1,18,1,3
663,0,0,13,19,1,1,18,1,2
664,0,0,14,19,1,1,15,1,2
665,0,0,12,19,1,1,15,1,2
666,0,0,12,20,1,1,14,1,2
667,0,0,9,20,1,1,13,1,2
668,0,0,9,24,1,0,12,1,2
669,0,0,9,24,1,0,12,1,2
670,0,0,10,21,1,0,13,1,2
671,0,0,11,18,1,1,15,1,3
672,0,0,11,16,1,1,17,1,3
673,0,0,12,16,1,1,17,1,2
674,0,0,12,15,1,1,17,1,2
675,0,0,11,17,2,1,18,1,2
676,0,0,10,16,1,1,16,1,2
677,0,0,11,16,1,1,17,1,2
678,0,0,12,15,1,1,19,1,2
679,0,0,11,14,1,1,19,1,2
680,0,0,10,15,1,1,23,1,3
681,0,0,10,13,1,2,23,0,3
682,0,0,10,14,1,2,21,0,3
683,0,0,10,16,1,2,21,0,3
684,0,0,10,14,1,2,20,0,3
685,0,0,10,16,1,2,21,0,3
686,0,0,11,16,1,2,21,0,3
687,0,0,9,15,1,1,22,0,2
688,0,0,11,16,1,0,23,0,2
689,0,0,12,13,2,0,24,0,2
690,0,0,12,13,2,0,23,0,3
691,0,0,12,14,2,0,21,0,3
692,0,0,9,14,2,0,19,0,3
693,0,0,9,15,2,0,18,0,3
694,0,0,9,16,2,0,18,0,2
